Line Scheme	Meter Scheme	PoemID	Poet	Title	Year	constraint_SUM_VIOL	constraint_footmin-s-noHX	constraint_footmin-wordbound-lexmono	constraint_skip_initial_foot	constraint_strength.w=>-p	line	line_is_in_nonbounded_parses	line_iscorrect	line_iscorrect_dummy	line_iscorrect_dummy_iambic	line_iscorrect_human2	line_num	meter_info	num_sylls	num_sylls_correct	num_sylls_correct_control	num_sylls_correct_control_iambic	num_sylls_correct_human2	parse	parse_comp	parse_human	parse_human2	parse_str_compu	parse_str_human	parse_str_stress	parses_comp_nonbounded	perc_sylls_correct	perc_sylls_correct_control	perc_sylls_correct_control_iambic	perc_sylls_correct_human2	prosody_ipa	prosody_stress
tetrameter	anapestic	Z300289647	Robert Browning	How They Brought the Good News from Ghent to Aix	1838.0	0	0	0	0	0	Called my Roland his pet-name, my horse without peer;	0	0	1	0	1	(52, 9)	<<Meter  ID: kiparskyhanson_shakespeare  Name: Shakespeare's Meter [Kiparsky and Hanson] [strength.w=>-p on minimal feet]  Constraints:    [*footmin-s-noHX/1.0] [*footmin-wordbound-lexmono/1.0]   [*skip_initial_foot/1.0]   [*strength.w=>-p/1.0]  MaxS, MaxW: 2, 2  Allow heavy syllable split across two positions: False >>	12	6	12	6	12	wwswwswwswws	swswswswswsw	wwswwswwswws	wwswwswwswws	CALLED  my  ROL  and  HIS  pet  NAME  my  HORSE  with  OUT  peer	called  my  ROL  and  his  PET  name  my  HORSE  with  out  PEER	CALLED  my  ROL  and  his  PET  NAME  my  HORSE  with  OUT  PEER	swswswswswsw | swswwswswssw | swwswswswssw	0.5	1.0	0.5	1.0	`kɔːld maɪ `roʊ.lənd hɪz `pɛt `neɪm maɪ `hɔːrs wɪ.`θaʊt `pɪr	P U PU U P P U P UP P
tetrameter	anapestic	Z300289647	Robert Browning	How They Brought the Good News from Ghent to Aix	1838.0	0	0	0	0	0	Clapped my hands, laughed and sang, any noise, bad or good,	0	0	1	0	1	(53, 9)	<<Meter  ID: kiparskyhanson_shakespeare  Name: Shakespeare's Meter [Kiparsky and Hanson] [strength.w=>-p on minimal feet]  Constraints:    [*footmin-s-noHX/1.0] [*footmin-wordbound-lexmono/1.0]   [*skip_initial_foot/1.0]   [*strength.w=>-p/1.0]  MaxS, MaxW: 2, 2  Allow heavy syllable split across two positions: False >>	12	6	12	6	12	wwswwswwswws	swswswswswsw	wwswwswwswws	wwswwswwswws	CLAPPED  my  HANDS  laughed  AND  sang  AN  y  NOISE  bad  OR  good	clapped  my  HANDS  laughed  and  SANG  an  y  NOISE  bad  or  GOOD	CLAPPED  my  HANDS  LAUGHED  and  SANG  AN  y  NOISE  BAD  or  GOOD	swswswswswsw | swswswsswsws | swswswsswsww	0.5	1.0	0.5	1.0	`klæpt maɪ `hændz `læft ænd `sæŋ `ɛ.niː `nɔɪz `bæd ɔːr `gʊd	P U P P U P PU P P U P
tetrameter	anapestic	Z300289647	Robert Browning	How They Brought the Good News from Ghent to Aix	1838.0	0	0	0	0	0	Till at length into Aix Roland galloped and stood.	0	0	1	0	1	(54, 9)	<<Meter  ID: kiparskyhanson_shakespeare  Name: Shakespeare's Meter [Kiparsky and Hanson] [strength.w=>-p on minimal feet]  Constraints:    [*footmin-s-noHX/1.0] [*footmin-wordbound-lexmono/1.0]   [*skip_initial_foot/1.0]   [*strength.w=>-p/1.0]  MaxS, MaxW: 2, 2  Allow heavy syllable split across two positions: False >>	12	6	12	6	12	wwswwswwswws	swswswswswsw	wwswwswwswws	wwswwswwswws	TILL  at  LENGTH  in  TO  aix  ROL  and  GAL  loped  AND  stood	till  at  LENGTH  in  to  AIX  rol  and  GAL  loped  and  STOOD	till  AT  LENGTH  in  TO  AIX  ROL  and  GAL  loped  and  STOOD	swswswswswsw | swswswswswws | swswswswssws | wwswswswswsw | wwswswswswws | wwswswswssws	0.5	1.0	0.5	1.0	tɪl `æt `lɛŋkθ ɪn.`tuː `eɪk `roʊ.lənd `gæ.ləpt ænd `stʊd	U P P UP P PU PU U P
tetrameter	anapestic	Z300289647	Robert Browning	How They Brought the Good News from Ghent to Aix	1838.0	0	0	0	0	0	And all I remember is friends flocking round	0	0	0	0	1	(55, 10)	<<Meter  ID: kiparskyhanson_shakespeare  Name: Shakespeare's Meter [Kiparsky and Hanson] [strength.w=>-p on minimal feet]  Constraints:    [*footmin-s-noHX/1.0] [*footmin-wordbound-lexmono/1.0]   [*skip_initial_foot/1.0]   [*strength.w=>-p/1.0]  MaxS, MaxW: 2, 2  Allow heavy syllable split across two positions: False >>	11	5	4	6	11	wswwswwswws	swswswswsws	wswwswwswws	wswwswwswws	AND  all  I  re  MEM  ber  IS  friends  FLOCK  ing  ROUND	and  ALL  i  re  MEM  ber  is  FRIENDS  flock  ing  ROUND	and  ALL  I  re  MEM  ber  is  FRIENDS  FLOCK  ing  ROUND	swswswswsws | swswswswssw | wswsswswsws | wswsswswssw | swswswswsww | wswsswswsww | wswwswswsws | wswwswswssw | wswwswswsww | wwswswswsws | wwswswswssw | wwswswswsww | swwsswswsws | swwsswswssw | swwsswswsww	0.454545454545	0.363636363636	0.545454545455	1.0	ænd `ɔːl `aɪ rɪ.`mɛm.bɛː ɪz `frɛndz `flɑ.kɪŋ `raʊnd	U P P UPU U P PU P
tetrameter	anapestic	Z300289647	Robert Browning	How They Brought the Good News from Ghent to Aix	1838.0	0	0	0	0	0	As I sat with his head 'twixt my knees on the ground;	0	0	1	0	1	(56, 10)	<<Meter  ID: kiparskyhanson_shakespeare  Name: Shakespeare's Meter [Kiparsky and Hanson] [strength.w=>-p on minimal feet]  Constraints:    [*footmin-s-noHX/1.0] [*footmin-wordbound-lexmono/1.0]   [*skip_initial_foot/1.0]   [*strength.w=>-p/1.0]  MaxS, MaxW: 2, 2  Allow heavy syllable split across two positions: False >>	12	6	12	6	12	wwswwswwswws	swswswswswsw	wwswwswwswws	wwswwswwswws	AS  i  SAT  with  HIS  head  TWIXT  my  KNEES  on  THE  ground	as  i  SAT  with  his  HEAD  twixt  my  KNEES  on  the  GROUND	as  I  SAT  with  his  HEAD  TWIXT  my  KNEES  on  the  GROUND	swswswswswsw | swswswswswws | swswwswswsws | wswswswswsws | wwswswswswsw | wwswswswswws | wwswwswswsws	0.5	1.0	0.5	1.0	æz `aɪ `sæt wɪð hɪz `hɛd `twɪks maɪ `niːz ɑn ðə `graʊnd	U P P U U P P U P U U P
tetrameter	anapestic	Z300289647	Robert Browning	How They Brought the Good News from Ghent to Aix	1838.0	0	0	0	0	0	And no voice but was praising this Roland of mine,	0	0	1	0	1	(57, 10)	<<Meter  ID: kiparskyhanson_shakespeare  Name: Shakespeare's Meter [Kiparsky and Hanson] [strength.w=>-p on minimal feet]  Constraints:    [*footmin-s-noHX/1.0] [*footmin-wordbound-lexmono/1.0]   [*skip_initial_foot/1.0]   [*strength.w=>-p/1.0]  MaxS, MaxW: 2, 2  Allow heavy syllable split across two positions: False >>	12	9	12	6	12	wwswwswwswws	swswwswwswsw	wwswwswwswws	wwswwswwswws	AND  no  VOICE  but  was  PRAIS  ing  this  ROL  and  OF  mine	and  no  VOICE  but  was  PRAIS  ing  this  ROL  and  of  MINE	and  NO  VOICE  but  was  PRAIS  ing  this  ROL  and  of  mine	swswwswwswsw | swswwswwswws | wswswswwswsw | wswswswwswws	0.75	1.0	0.5	1.0	ænd `noʊ `vɔɪs bət wɑz `preɪ.zɪŋ ðɪs `roʊ.lənd ʌv maɪn	U P P U U PU U PU U U
tetrameter	anapestic	Z300289647	Robert Browning	How They Brought the Good News from Ghent to Aix	1838.0	0	0	0	0	0	As I poured down his throat our last measure of wine,	0	0	1	0	1	(58, 10)	<<Meter  ID: kiparskyhanson_shakespeare  Name: Shakespeare's Meter [Kiparsky and Hanson] [strength.w=>-p on minimal feet]  Constraints:    [*footmin-s-noHX/1.0] [*footmin-wordbound-lexmono/1.0]   [*skip_initial_foot/1.0]   [*strength.w=>-p/1.0]  MaxS, MaxW: 2, 2  Allow heavy syllable split across two positions: False >>	12	6	12	6	12	wwswwswwswws	swswswswswsw	wwswwswwswws	wwswwswwswws	AS  i  POURED  down  HIS  throat  OUR  last  MEA  sure  OF  wine	as  i  POURED  down  his  THROAT  our  last  MEA  sure  of  WINE	as  I  POURED  down  his  THROAT  our  LAST  MEA  sure  of  WINE	swswswswswsw | swswswswswws | swswswswssws | wwswswswswsw | wwswswswswws | wwswswswssws	0.5	1.0	0.5	1.0	æz `aɪ `pɔːrd daʊn hɪz `θroʊt aʊr `læst `mɛ.ʒɛː ʌv `waɪn	U P P U U P U P PU U P
tetrameter	anapestic	Z300289647	Robert Browning	How They Brought the Good News from Ghent to Aix	1838.0	0	0	0	0	0	Which (the burgesses voted by common consent)	0	0	1	0	1	(59, 10)	<<Meter  ID: kiparskyhanson_shakespeare  Name: Shakespeare's Meter [Kiparsky and Hanson] [strength.w=>-p on minimal feet]  Constraints:    [*footmin-s-noHX/1.0] [*footmin-wordbound-lexmono/1.0]   [*skip_initial_foot/1.0]   [*strength.w=>-p/1.0]  MaxS, MaxW: 2, 2  Allow heavy syllable split across two positions: False >>	12	10	12	6	12	wwswwswwswws	swswwswwssws	wwswwswwswws	wwswwswwswws	WHICH  the  BU  rg  esses  VOT  ed  by  COM  MON  con  SENT	which  the  BU  rg  esses  VOT  ed  by  COM  mon  con  SENT	WHICH  the  BU  rg  esses  VOT  ed  by  COM  mon  con  SENT	swswwswwssws | swsswswwssws | swwswswwssws | wwswwswwssws | wwsswswwssws	0.833333333333	1.0	0.5	1.0	`wɪʧ ðə `bəː.dʒɛ.sɪ `voʊ.təd baɪ `kɑ.mən kən.`sɛnt	P U PUU PU U PU UP
tetrameter	anapestic	Z300289647	Robert Browning	How They Brought the Good News from Ghent to Aix	1838.0	0	0	0	0	0	Was no more than his due who brought good news from Ghent.	0	0	1	0	1	(60, 10)	<<Meter  ID: kiparskyhanson_shakespeare  Name: Shakespeare's Meter [Kiparsky and Hanson] [strength.w=>-p on minimal feet]  Constraints:    [*footmin-s-noHX/1.0] [*footmin-wordbound-lexmono/1.0]   [*skip_initial_foot/1.0]   [*strength.w=>-p/1.0]  MaxS, MaxW: 2, 2  Allow heavy syllable split across two positions: False >>	12	6	12	6	12	wwswwswwswws	swswswswswsw	wwswwswwswws	wwswwswwswws	WAS  no  MORE  than  HIS  due  WHO  brought  GOOD  news  FROM  ghent	was  no  MORE  than  his  DUE  who  brought  GOOD  news  from  GHENT	was  NO  MORE  than  his  DUE  WHO  BROUGHT  GOOD  NEWS  from  GHENT	swswswswswsw | swswwswswsws | wswswswswsws | wswwswswswsw	0.5	1.0	0.5	1.0	wɑz `noʊ `mɔːr ðæn hɪz `duː `huː `brɔːt `gʊd `nuːz frʌm `gɛnt	U P P U U P P P P P U P
trimeter	anapestic	Z200502489	Charles Algernon Swinburne	Dolores (Notre-Dame des Sept Douleurs)	1866.0	0	0	0	0	0	Cold eyelids that hide like a jewel	1	0	0	0	1	(1, 1)	<<Meter  ID: kiparskyhanson_shakespeare  Name: Shakespeare's Meter [Kiparsky and Hanson] [strength.w=>-p on minimal feet]  Constraints:    [*footmin-s-noHX/1.0] [*footmin-wordbound-lexmono/1.0]   [*skip_initial_foot/1.0]   [*strength.w=>-p/1.0]  MaxS, MaxW: 2, 2  Allow heavy syllable split across two positions: False >>	8	3	3	5	8	wswwswws	swwswswsw	wswwswws	wswwswws	COLD  eye  lids  THAT  hide  LIKE  a  JEW  el	cold  EYE  lids  that  HIDE  like  a  JEW	COLD  EYE  LIDS  THAT  HIDE  LIKE  a  JEW  el	swwswswsw | wswswswsw | swswswsw | swwswsws | wswswsws | swswswwsw | swswswws | wswwswsw | wswwswwsw | wswwswws	0.375	0.375	0.625	1.0	`koʊld `aɪ.'lɪdz `ðæt `haɪd `laɪk eɪ `ʤuː.əl	P PS P P P U PU
trimeter	anapestic	Z200502489	Charles Algernon Swinburne	Dolores (Notre-Dame des Sept Douleurs)	1866.0	0	0	0	0	0	Hard eyes that grow soft for an hour;	0	0	0	0	1	(2, 1)	<<Meter  ID: kiparskyhanson_shakespeare  Name: Shakespeare's Meter [Kiparsky and Hanson] [strength.w=>-p on minimal feet]  Constraints:    [*footmin-s-noHX/1.0] [*footmin-wordbound-lexmono/1.0]   [*skip_initial_foot/1.0]   [*strength.w=>-p/1.0]  MaxS, MaxW: 2, 2  Allow heavy syllable split across two positions: False >>	8	5	3	5	8	wswwswws	swswswwsw	wswwswws	wswwswws	HARD  eyes  THAT  grow  SOFT  for  an  HO  ur	hard  EYES  that  grow  SOFT  for  an  HO	HARD  EYES  THAT  GROW  SOFT  for  an  HO  ur	swswswwsw | wswswswsw | swswswsw | swswswws | wswswsws	0.625	0.375	0.625	1.0	`hɑrd `aɪz `ðæt `groʊ `sɑft fɔːr æn `aʊ.ɛː	P P P P P U U PU
trimeter	anapestic	Z200502489	Charles Algernon Swinburne	Dolores (Notre-Dame des Sept Douleurs)	1866.0	0	0	0	0	0	The heavy white limbs, and the cruel	0	0	0	0	1	(3, 1)	<<Meter  ID: kiparskyhanson_shakespeare  Name: Shakespeare's Meter [Kiparsky and Hanson] [strength.w=>-p on minimal feet]  Constraints:    [*footmin-s-noHX/1.0] [*footmin-wordbound-lexmono/1.0]   [*skip_initial_foot/1.0]   [*strength.w=>-p/1.0]  MaxS, MaxW: 2, 2  Allow heavy syllable split across two positions: False >>	8	5	3	5	8	wswwswws	swswswwsw	wswwswws	wswwswws	THE  he  AVY  white  LIMBS  and  the  CRU  el	the  HE  avy  white  LIMBS  and  the  CRU	the  HE  avy  WHITE  LIMBS  and  the  CRU  el	swswswwsw | swwswswsw | wswswswsw | wsswswwsw | wwswswwsw | swswswsw | swswswws | swwswsws | wswswsws | wsswswsw | wsswswws | wwswswsw | wwswswws	0.625	0.375	0.625	1.0	ðə `hɛ.viː `waɪt `lɪmz ænd ðə `kruː.əl	U PU P P U U PU
trimeter	anapestic	Z200502489	Charles Algernon Swinburne	Dolores (Notre-Dame des Sept Douleurs)	1866.0	0	0	0	0	0	Red mouth like a venomous flower;	1	0	0	0	1	(4, 1)	<<Meter  ID: kiparskyhanson_shakespeare  Name: Shakespeare's Meter [Kiparsky and Hanson] [strength.w=>-p on minimal feet]  Constraints:    [*footmin-s-noHX/1.0] [*footmin-wordbound-lexmono/1.0]   [*skip_initial_foot/1.0]   [*strength.w=>-p/1.0]  MaxS, MaxW: 2, 2  Allow heavy syllable split across two positions: False >>	8	5	3	5	8	wswwswws	swswswwsw	wswwswws	wswwswws	RED  mouth  LIKE  a  VE  no  mous  FLOW  er	red  MOUTH  like  a  VE  no  mous  FLOW	RED  MOUTH  LIKE  a  VE  no  mous  FLOW  er	swswswwsw | swswsswsw | swswswsw | swswswws | swswssws | wswwswwsw | wswwsswsw | wswwswsw | wswwswws | wswwssws	0.625	0.375	0.625	1.0	`rɛd `maʊθ `laɪk eɪ `vɛ.nʌ.məs `flaʊ.ɛː	P P P U PUU PU
trimeter	anapestic	Z200502489	Charles Algernon Swinburne	Dolores (Notre-Dame des Sept Douleurs)	1866.0	0	0	0	0	0	When these are gone by with their glories,	0	0	0	0	1	(5, 1)	<<Meter  ID: kiparskyhanson_shakespeare  Name: Shakespeare's Meter [Kiparsky and Hanson] [strength.w=>-p on minimal feet]  Constraints:    [*footmin-s-noHX/1.0] [*footmin-wordbound-lexmono/1.0]   [*skip_initial_foot/1.0]   [*strength.w=>-p/1.0]  MaxS, MaxW: 2, 2  Allow heavy syllable split across two positions: False >>	9	6	3	6	9	wswwswwsw	swswswwsw	wswwswwsw	wswwswwsw	WHEN  these  ARE  gone  BY  with  their  GLO  ries	when  THESE  are  gone  BY  with  their  GLO  ries	WHEN  these  are  GONE  by  with  their  GLO  ries	swswswwsw | swwswswsw | wswswswsw | wwswswwsw	0.666666666667	0.333333333333	0.666666666667	1.0	`wɛn ðiːz ɑr `gɔːn baɪ wɪð ðɛr `glɔː.riːz	P U U P U U U PU
trimeter	anapestic	Z200502489	Charles Algernon Swinburne	Dolores (Notre-Dame des Sept Douleurs)	1866.0	0	0	0	0	0	What shall rest of thee then, what remain,	1	0	1	0	1	(6, 1)	<<Meter  ID: kiparskyhanson_shakespeare  Name: Shakespeare's Meter [Kiparsky and Hanson] [strength.w=>-p on minimal feet]  Constraints:    [*footmin-s-noHX/1.0] [*footmin-wordbound-lexmono/1.0]   [*skip_initial_foot/1.0]   [*strength.w=>-p/1.0]  MaxS, MaxW: 2, 2  Allow heavy syllable split across two positions: False >>	9	5	9	4	9	wwswwswws	swswswsws	wwswwswws	wwswwswws	WHAT  shall  REST  of  THEE  then  WHAT  re  MAIN	what  shall  REST  of  thee  THEN  what  re  MAIN	WHAT  SHALL  REST  of  thee  THEN  WHAT  re  MAIN	swswswsws | swswwswss | wswswswss | swswwswws | wswswswws | wswswwsws | swswswwss | wwswswsws | wwswwswss | wwswwswws | wwswswwss	0.555555555556	1.0	0.444444444444	1.0	`wʌt `ʃæl `rɛst ʌv ðiː `ðɛn `wʌt rɪ.`meɪn	P P P U U P P UP
trimeter	anapestic	Z200502489	Charles Algernon Swinburne	Dolores (Notre-Dame des Sept Douleurs)	1866.0	0	0	0	0	0	O mystic and sombre Dolores,	0	0	0	0	1	(7, 1)	<<Meter  ID: kiparskyhanson_shakespeare  Name: Shakespeare's Meter [Kiparsky and Hanson] [strength.w=>-p on minimal feet]  Constraints:    [*footmin-s-noHX/1.0] [*footmin-wordbound-lexmono/1.0]   [*skip_initial_foot/1.0]   [*strength.w=>-p/1.0]  MaxS, MaxW: 2, 2  Allow heavy syllable split across two positions: False >>	9	5	3	6	9	wswwswwsw	swswswssw	wswwswwsw	wswwswwsw	O  mys  TIC  and  SOM  bre  DO  LO  res	o  MYS  tic  and  SOM  bre  do  LO  res	o  MYS  tic  and  SOM  bre  do  LO  res	swswswssw | wswwswssw | wsswswssw | wwswswssw	0.555555555556	0.333333333333	0.666666666667	1.0	oʊ `mɪ.stɪk ænd `sɑm.bʌ də.`lɔː.rɪs	U PU U PU UPU
dimeter	anapestic	Z200502489	Charles Algernon Swinburne	Dolores (Notre-Dame des Sept Douleurs)	1866.0	0	0	0	0	0	Our Lady of Pain?	1	0	0	0	1	(8, 1)	<<Meter  ID: kiparskyhanson_shakespeare  Name: Shakespeare's Meter [Kiparsky and Hanson] [strength.w=>-p on minimal feet]  Constraints:    [*footmin-s-noHX/1.0] [*footmin-wordbound-lexmono/1.0]   [*skip_initial_foot/1.0]   [*strength.w=>-p/1.0]  MaxS, MaxW: 2, 2  Allow heavy syllable split across two positions: False >>	5	2	2	3	5	wswws	swsws	wswws	wswws	OUR  la  DY  of  PAIN	our  LA  dy  of  PAIN	our  LA  dy  of  PAIN	swsws | swwsw | wswsw | wswws | wwsws	0.4	0.4	0.6	1.0	aʊr `leɪ.diː ʌv `peɪn	U PU U P
trimeter	anapestic	Z200502489	Charles Algernon Swinburne	Dolores (Notre-Dame des Sept Douleurs)	1866.0	0	0	0	0	0	Seven sorrows the priests give their Virgin;	0	0	1	0	1	(9, 2)	<<Meter  ID: kiparskyhanson_shakespeare  Name: Shakespeare's Meter [Kiparsky and Hanson] [strength.w=>-p on minimal feet]  Constraints:    [*footmin-s-noHX/1.0] [*footmin-wordbound-lexmono/1.0]   [*skip_initial_foot/1.0]   [*strength.w=>-p/1.0]  MaxS, MaxW: 2, 2  Allow heavy syllable split across two positions: False >>	10	6	10	4	10	wwswwswwsw	swswswswsw	wwswwswwsw	wwswwswwsw	SEV  en  SOR  rows  THE  priests  GIVE  their  VIR  gin	sev  en  SOR  rows  the  PRIESTS  give  their  VIR  gin	SEV  en  SOR  rows  the  PRIESTS  GIVE  their  VIR  gin	swswswswsw | sswwswswsw | wwswswswsw | swwswswsw | wswswswsw	0.6	1.0	0.4	1.0	`sɛ.vən `sɑ.roʊz ðə `priːsts `gɪv ðɛr `vɛː.ʤɪn	PU PU U P P U PU
trimeter	anapestic	Z200502489	Charles Algernon Swinburne	Dolores (Notre-Dame des Sept Douleurs)	1866.0	0	0	0	0	0	But thy sins, which are seventy times seven,	1	0	0	0	1	(10, 2)	<<Meter  ID: kiparskyhanson_shakespeare  Name: Shakespeare's Meter [Kiparsky and Hanson] [strength.w=>-p on minimal feet]  Constraints:    [*footmin-s-noHX/1.0] [*footmin-wordbound-lexmono/1.0]   [*skip_initial_foot/1.0]   [*strength.w=>-p/1.0]  MaxS, MaxW: 2, 2  Allow heavy syllable split across two positions: False >>	10	4	10	4	10	wwswwswwsw	wswswswswsw	wwswwswwsw	wwswwswwsw	but  THY  sins  WHICH  are  SEV  en  TY  times  SEV  en	but  thy  SINS  which  are  SEV  en  ty  TIMES  sev	but  thy  SINS  WHICH  are  SEV  en  ty  TIMES  SEV  en	wswswswswsw | wswswswswss | wswswswsws | wswswswwsw | wswswsswsw | wswswswsw | swswwswswsw | swswwswswss | wwswwswswsw | wwswwswswss | swswwswsws | swswwswwsw | swswwsswsw | wwswwswsws | wwswwswwsw | wwswwsswsw | swswwswsw | wwswwswsw	0.4	1.0	0.4	1.0	bət ðaɪ `sɪnz `wɪʧ ɑr `sɛ.vən.tiː `taɪmz `sɛ.vən	U U P P U PUU P PU
trimeter	anapestic	Z200502489	Charles Algernon Swinburne	Dolores (Notre-Dame des Sept Douleurs)	1866.0	0	0	0	0	0	Seven ages would fail thee to purge in,	1	0	1	0	1	(11, 2)	<<Meter  ID: kiparskyhanson_shakespeare  Name: Shakespeare's Meter [Kiparsky and Hanson] [strength.w=>-p on minimal feet]  Constraints:    [*footmin-s-noHX/1.0] [*footmin-wordbound-lexmono/1.0]   [*skip_initial_foot/1.0]   [*strength.w=>-p/1.0]  MaxS, MaxW: 2, 2  Allow heavy syllable split across two positions: False >>	10	6	10	4	10	wwswwswwsw	swswswswsw	wwswwswwsw	wwswwswwsw	SEV  en  AG  es  WOULD  fail  THEE  to  PURGE  in	sev  en  AG  es  would  FAIL  thee  to  PURGE  in	SEV  en  AG  es  WOULD  FAIL  thee  to  PURGE  in	swswswswsw | sswswswsws | sswswswwsw | sswwswswsw | wwswswswsw | swswwswsws | swswwswwsw | wwswwswsws | wwswwswwsw | swswswsws | swswswwsw | swwswswsw | wswswswsw | wswwswsws | wswwswwsw	0.6	1.0	0.4	1.0	`sɛ.vən `eɪ.ʤəz `wʊd `feɪl ðiː tuː `pɛːʤ ɪn	PU PU P P U U P U
trimeter	anapestic	Z200502489	Charles Algernon Swinburne	Dolores (Notre-Dame des Sept Douleurs)	1866.0	0	0	0	0	0	And then they would haunt thee in heaven:	1	0	0	0	1	(12, 2)	<<Meter  ID: kiparskyhanson_shakespeare  Name: Shakespeare's Meter [Kiparsky and Hanson] [strength.w=>-p on minimal feet]  Constraints:    [*footmin-s-noHX/1.0] [*footmin-wordbound-lexmono/1.0]   [*skip_initial_foot/1.0]   [*strength.w=>-p/1.0]  MaxS, MaxW: 2, 2  Allow heavy syllable split across two positions: False >>	9	6	3	6	9	wswwswwsw	swswswwsw	wswwswwsw	wswwswwsw	AND  then  THEY  would  HAUNT  thee  in  HEAV  en	and  THEN  they  would  HAUNT  thee  in  HEAV  en	and  THEN  THEY  WOULD  HAUNT  thee  in  HEAV  en	swswswwsw | swswswwss | wswswswsw | wswswswss | swswswsw | swswswws | wswswsws | wswwswwsw | wswwswwss | wswwswsw | wswwswws | wwswswwsw | wwswswwss | wwswswsw | wwswswws | swwswswsw | swwswswss | swwswsws	0.666666666667	0.333333333333	0.666666666667	1.0	ænd `ðɛn `ðeɪ `wʊd `hɔːnt ðiː ɪn `hɛ.vən	U P P P P U U PU
trimeter	anapestic	Z200502489	Charles Algernon Swinburne	Dolores (Notre-Dame des Sept Douleurs)	1866.0	0	0	0	0	0	Fierce midnights and famishing morrows,	1	0	0	0	1	(13, 2)	<<Meter  ID: kiparskyhanson_shakespeare  Name: Shakespeare's Meter [Kiparsky and Hanson] [strength.w=>-p on minimal feet]  Constraints:    [*footmin-s-noHX/1.0] [*footmin-wordbound-lexmono/1.0]   [*skip_initial_foot/1.0]   [*strength.w=>-p/1.0]  MaxS, MaxW: 2, 2  Allow heavy syllable split across two positions: False >>	9	6	3	6	9	wswwswwsw	swswswwsw	wswwswwsw	wswwswwsw	FIERCE  mid  NIGHTS  and  FAM  ish  ing  MOR  rows	fierce  MID  nights  and  FAM  ish  ing  MOR  rows	FIERCE  MID  nights  and  FAM  ish  ing  MOR  rows	swswswwsw | swswswwss | swswsswsw | swswsswss | wswwswwsw | wswwswwss | wswwsswsw | wswwsswss	0.666666666667	0.333333333333	0.666666666667	1.0	`fɪrs `mɪd.naɪt ænd `fæ.mɪ.ʃɪŋ `mɑ.ɹəʊ	P PU U PUU PU
trimeter	anapestic	Z200502489	Charles Algernon Swinburne	Dolores (Notre-Dame des Sept Douleurs)	1866.0	0	0	0	0	0	And the loves that complete and control	1	0	1	0	1	(14, 2)	<<Meter  ID: kiparskyhanson_shakespeare  Name: Shakespeare's Meter [Kiparsky and Hanson] [strength.w=>-p on minimal feet]  Constraints:    [*footmin-s-noHX/1.0] [*footmin-wordbound-lexmono/1.0]   [*skip_initial_foot/1.0]   [*strength.w=>-p/1.0]  MaxS, MaxW: 2, 2  Allow heavy syllable split across two positions: False >>	9	6	9	4	9	wwswwswws	wswswswws	wwswwswws	wwswwswws	and  THE  loves  THAT  com  PLETE  and  con  TROL	and  the  LOVES  that  com  PLETE  and  con  TROL	and  the  LOVES  THAT  com  PLETE  and  con  TROL	wswswswws | swswwswws | wwswwswws	0.666666666667	1.0	0.444444444444	1.0	ænd ðə `lʌvz `ðæt kəm.`pliːt ænd kən.`troʊl	U U P P UP U UP
trimeter	anapestic	Z200502489	Charles Algernon Swinburne	Dolores (Notre-Dame des Sept Douleurs)	1866.0	0	0	0	0	0	All the joys of the flesh, all the sorrows	1	0	1	0	1	(15, 2)	<<Meter  ID: kiparskyhanson_shakespeare  Name: Shakespeare's Meter [Kiparsky and Hanson] [strength.w=>-p on minimal feet]  Constraints:    [*footmin-s-noHX/1.0] [*footmin-wordbound-lexmono/1.0]   [*skip_initial_foot/1.0]   [*strength.w=>-p/1.0]  MaxS, MaxW: 2, 2  Allow heavy syllable split across two positions: False >>	10	6	10	4	10	wwswwswwsw	swswswswsw	wwswwswwsw	wwswwswwsw	ALL  the  JOYS  of  THE  flesh  ALL  the  SOR  rows	all  the  JOYS  of  the  FLESH  all  the  SOR  rows	ALL  the  JOYS  of  the  FLESH  ALL  the  SOR  rows	swswswswsw | swswswswss | swswwswwsw | swswwswwss | wswswswwsw | wswswswwss | wwswswswsw | wwswswswss | wwswwswwsw | wwswwswwss	0.6	1.0	0.4	1.0	`ɔːl ðə `ʤɔɪz ʌv ðə `flɛʃ `ɔːl ðə `sɑ.roʊz	P U P U U P P U PU
dimeter	anapestic	Z200502489	Charles Algernon Swinburne	Dolores (Notre-Dame des Sept Douleurs)	1866.0	0	0	0	0	0	That wear out the soul.	1	0	0	0	1	(16, 2)	<<Meter  ID: kiparskyhanson_shakespeare  Name: Shakespeare's Meter [Kiparsky and Hanson] [strength.w=>-p on minimal feet]  Constraints:    [*footmin-s-noHX/1.0] [*footmin-wordbound-lexmono/1.0]   [*skip_initial_foot/1.0]   [*strength.w=>-p/1.0]  MaxS, MaxW: 2, 2  Allow heavy syllable split across two positions: False >>	5	2	2	3	5	wswws	swsws	wswws	wswws	THAT  wear  OUT  the  SOUL	that  WEAR  out  the  SOUL	THAT  WEAR  out  the  SOUL	swsws | wswsw | wswws	0.4	0.4	0.6	1.0	`ðæt `wɛr aʊt ðə `soʊl	P P U U P
