Line Scheme	Meter Scheme	PoemID	Poet	Title	Year	constraint_SUM_VIOL	constraint_footmin-no-s-unless-preceded-by-ww	constraint_footmin-none	constraint_posthoc-no-final-ww	constraint_posthoc-standardize-weakpos	constraint_strength.s=>-u	constraint_strength.w=>-p	constraint_stress.s=>-u	constraint_stress.w=>-p	constraint_word-elision	line	line_is_in_nonbounded_parses	line_iscorrect	line_iscorrect_dummy	line_iscorrect_dummy_iambic	line_iscorrect_human2	line_num	meter_info	num_sylls	num_sylls_correct	num_sylls_correct_control	num_sylls_correct_control_iambic	num_sylls_correct_human2	parse	parse_comp	parse_human	parse_human2	parse_str_compu	parse_str_human	parse_str_stress	parses_comp_nonbounded	perc_sylls_correct	perc_sylls_correct_control	perc_sylls_correct_control_iambic	perc_sylls_correct_human2	prosody_ipa	prosody_stress
tetrameter	iambic	Z200323285				0	0	0	0	0	0	0	0	0	0	An apple-tree, or lofty pear,	1	1	1	1	1	(12, 0)	<<Meter  Name: None  Constraints: [*strength.s=>-u/3.0] [*strength.w=>-p/3.0] [*stress.s=>-u/2.0] [*stress.w=>-p/2.0] [*footmin-none/1.0] [*footmin-no-s-unless-preceded-by-ww/10.0] [*posthoc-no-final-ww/2.0] [*posthoc-standardize-weakpos/1.0] [*word-elision/1.0]  MaxS, MaxW: 1, 1  Split heavies?: 0 >>	8	8	8	8	8	wswswsws	wswswsws	wswswsws	wswswsws	an  AP  ple  TREE  or  LOF  ty  PEAR	an  AP  ple  TREE  or  LOF  ty  PEAR	an  AP  ple  TREE  or  LOF  ty  PEAR	wswswsws	1.0	1.0	1.0	1.0	æn `æ.pəl `triː ɔːr `lɔːf.tiː `pɛr	U PU P U PU P
tetrameter	iambic	Z200323285				4.0	0	0	0	0	0	0	2.0	2.0	0	Lodged with convenience in the fork,	0	0	0	0	1	(13, 0)	<<Meter  Name: None  Constraints: [*strength.s=>-u/3.0] [*strength.w=>-p/3.0] [*stress.s=>-u/2.0] [*stress.w=>-p/2.0] [*footmin-none/1.0] [*footmin-no-s-unless-preceded-by-ww/10.0] [*posthoc-no-final-ww/2.0] [*posthoc-standardize-weakpos/1.0] [*word-elision/1.0]  MaxS, MaxW: 1, 1  Split heavies?: 0 >>	8	6	6	6	8	swwswsws	wswswsws	swwswsws	swwswsws	lodged  WITH  con  VE  nience  IN  the  FORK	LODGED  with  con  VE  nience  IN  the  FORK	LODGED  with  con  VE  nience  in  the  FORK	wswswsws	0.75	0.75	0.75	1.0	`lɑʤd wɪð kən.`viː.njəns ɪn ðə `fɔːrk	P U UPU U U P
tetrameter	iambic	Z200323285				1.0	0	0	0	0	0	0	0	0	1.0	She watch'd the gardener at his work;	1	1	1	1	1	(14, 0)	<<Meter  Name: None  Constraints: [*strength.s=>-u/3.0] [*strength.w=>-p/3.0] [*stress.s=>-u/2.0] [*stress.w=>-p/2.0] [*footmin-none/1.0] [*footmin-no-s-unless-preceded-by-ww/10.0] [*posthoc-no-final-ww/2.0] [*posthoc-standardize-weakpos/1.0] [*word-elision/1.0]  MaxS, MaxW: 1, 1  Split heavies?: 0 >>	8	8	8	8	8	wswswsws	wswswsws	wswswsws	wswswsws	she  WATCH'D  the  GAR  dener  AT  his  WORK	she  WATCH'D  the  GAR  dener  AT  his  WORK	SHE  WATCH'D  the  GAR  dener  at  HIS  work	wswswsws | wswswswsw	1.0	1.0	1.0	1.0	`ʃiː `wɑʧd ðə `gɑr.də.nɛː `æt hɪz `wɛːk	P P U PUU P U P
tetrameter	iambic	Z200323285				0	0	0	0	0	0	0	0	0	0	Sometimes her ease and solace sought	0	0	0	0	0	(15, 0)	<<Meter  Name: None  Constraints: [*strength.s=>-u/3.0] [*strength.w=>-p/3.0] [*stress.s=>-u/2.0] [*stress.w=>-p/2.0] [*footmin-none/1.0] [*footmin-no-s-unless-preceded-by-ww/10.0] [*posthoc-no-final-ww/2.0] [*posthoc-standardize-weakpos/1.0] [*word-elision/1.0]  MaxS, MaxW: 1, 1  Split heavies?: 0 >>	8	6	6	6	6	swwswsws	wswswsws	swwswsws	wswswsws	some  TIMES  her  EASE  and  SO  lace  SOUGHT	SOME  times  her  EASE  and  SO  lace  SOUGHT	some  TIMES  her  EASE  and  SO  lace  SOUGHT	wswswsws	0.75	0.75	0.75	0.75	səm.`taɪmz hɛː `iːz ænd `sɑ.ləs `sɔːt	UP U P U PU P
tetrameter	iambic	Z200323285				5.0	0	0	0	0	0	0	2.0	2.0	1.0	In an old empty watering-pot,	0	0	0	0	1	(16, 0)	<<Meter  Name: None  Constraints: [*strength.s=>-u/3.0] [*strength.w=>-p/3.0] [*stress.s=>-u/2.0] [*stress.w=>-p/2.0] [*footmin-none/1.0] [*footmin-no-s-unless-preceded-by-ww/10.0] [*posthoc-no-final-ww/2.0] [*posthoc-standardize-weakpos/1.0] [*word-elision/1.0]  MaxS, MaxW: 1, 1  Split heavies?: 0 >>	8	6	6	6	8	wwsswsws	wswswsws	wwsswsws	wwsswsws	in  AN  old  EMP  ty  WAT  ering  POT	in  an  OLD  EMP  ty  WAT  ering  POT	in  an  OLD  EMP  ty  WAT  ering  pot	wswswsws | wswswswsw	0.75	0.75	0.75	1.0	ɪn æn `oʊld `ɛmp.tiː `wɔː.tɛː.ɪŋ `pɑt	U U P PU PUU P
tetrameter	iambic	Z200323285				0	0	0	0	0	0	0	0	0	0	There wanting nothing, save a fan,	1	1	1	1	1	(17, 0)	<<Meter  Name: None  Constraints: [*strength.s=>-u/3.0] [*strength.w=>-p/3.0] [*stress.s=>-u/2.0] [*stress.w=>-p/2.0] [*footmin-none/1.0] [*footmin-no-s-unless-preceded-by-ww/10.0] [*posthoc-no-final-ww/2.0] [*posthoc-standardize-weakpos/1.0] [*word-elision/1.0]  MaxS, MaxW: 1, 1  Split heavies?: 0 >>	8	8	8	8	8	wswswsws	wswswsws	wswswsws	wswswsws	there  WANT  ing  NOTH  ing  SAVE  a  FAN	there  WANT  ing  NOTH  ing  SAVE  a  FAN	there  WANT  ing  NOTH  ing  SAVE  a  FAN	wswswsws	1.0	1.0	1.0	1.0	ðɛr `wɑn.tɪŋ `nʌ.θɪŋ `seɪv eɪ `fæn	U PU PU P U P
tetrameter	iambic	Z200323285				2.0	0	0	0	0	0	0	2.0	0	0	To seem some nymph in her sedan	1	1	1	1	1	(18, 0)	<<Meter  Name: None  Constraints: [*strength.s=>-u/3.0] [*strength.w=>-p/3.0] [*stress.s=>-u/2.0] [*stress.w=>-p/2.0] [*footmin-none/1.0] [*footmin-no-s-unless-preceded-by-ww/10.0] [*posthoc-no-final-ww/2.0] [*posthoc-standardize-weakpos/1.0] [*word-elision/1.0]  MaxS, MaxW: 1, 1  Split heavies?: 0 >>	8	8	8	8	8	wswswsws	wswswsws	wswswsws	wswswsws	to  SEEM  some  NYMPH  in  HER  se  DAN	to  SEEM  some  NYMPH  in  HER  se  DAN	to  SEEM  SOME  NYMPH  in  her  se  DAN	wswswsws	1.0	1.0	1.0	1.0	tuː `siːm `səm `nɪmf ɪn hɛː sə.`dæn	U P P P U U UP
tetrameter	iambic	Z200323285				10.0	0	0	0	0	3.0	3.0	2.0	2.0	0	Apparell'd in exactest sort,	1	1	1	1	1	(19, 0)	<<Meter  Name: None  Constraints: [*strength.s=>-u/3.0] [*strength.w=>-p/3.0] [*stress.s=>-u/2.0] [*stress.w=>-p/2.0] [*footmin-none/1.0] [*footmin-no-s-unless-preceded-by-ww/10.0] [*posthoc-no-final-ww/2.0] [*posthoc-standardize-weakpos/1.0] [*word-elision/1.0]  MaxS, MaxW: 1, 1  Split heavies?: 0 >>	8	8	8	8	8	wswswsws	wswswsws	wswswsws	wswswsws	ap  PA  rell'd  IN  ex  AC  test  SORT	ap  PA  rell'd  IN  ex  AC  test  SORT	AP  pa  rell'd  in  ex  AC  test  SORT	wswswsws	1.0	1.0	1.0	1.0	`æ.pʌ.ɹʌl ɪn ɛɡ.`zæk.tʌs `sɔːrt	PUU U UPU P
tetrameter	iambic	Z200323285				2.0	0	0	0	0	0	0	2.0	0	0	And ready to be borne to court.	1	1	1	1	1	(20, 0)	<<Meter  Name: None  Constraints: [*strength.s=>-u/3.0] [*strength.w=>-p/3.0] [*stress.s=>-u/2.0] [*stress.w=>-p/2.0] [*footmin-none/1.0] [*footmin-no-s-unless-preceded-by-ww/10.0] [*posthoc-no-final-ww/2.0] [*posthoc-standardize-weakpos/1.0] [*word-elision/1.0]  MaxS, MaxW: 1, 1  Split heavies?: 0 >>	8	8	8	8	8	wswswsws	wswswsws	wswswsws	wswswsws	and  RE  ady  TO  be  BORNE  to  COURT	and  RE  ady  TO  be  BORNE  to  COURT	and  RE  ady  to  BE  BORNE  to  COURT	wswswsws	1.0	1.0	1.0	1.0	ænd `rɛ.diː tuː `biː `bɔːrn tuː `kɔːrt	U PU U P P U P
tetrameter	iambic	Z200323285				0	0	0	0	0	0	0	0	0	0	But love of change it seems has place	1	1	1	1	1	(21, 0)	<<Meter  Name: None  Constraints: [*strength.s=>-u/3.0] [*strength.w=>-p/3.0] [*stress.s=>-u/2.0] [*stress.w=>-p/2.0] [*footmin-none/1.0] [*footmin-no-s-unless-preceded-by-ww/10.0] [*posthoc-no-final-ww/2.0] [*posthoc-standardize-weakpos/1.0] [*word-elision/1.0]  MaxS, MaxW: 1, 1  Split heavies?: 0 >>	8	8	8	8	8	wswswsws	wswswsws	wswswsws	wswswsws	but  LOVE  of  CHANGE  it  SEEMS  has  PLACE	but  LOVE  of  CHANGE  it  SEEMS  has  PLACE	but  LOVE  of  CHANGE  IT  SEEMS  HAS  PLACE	wswswsws	1.0	1.0	1.0	1.0	bət `lʌv ʌv `ʧeɪnʤ `ɪt `siːmz `hæz `pleɪs	U P U P P P P P
tetrameter	iambic	Z200323285				0	0	0	0	0	0	0	0	0	0	Not only in our wiser race,	1	1	1	1	1	(22, 0)	<<Meter  Name: None  Constraints: [*strength.s=>-u/3.0] [*strength.w=>-p/3.0] [*stress.s=>-u/2.0] [*stress.w=>-p/2.0] [*footmin-none/1.0] [*footmin-no-s-unless-preceded-by-ww/10.0] [*posthoc-no-final-ww/2.0] [*posthoc-standardize-weakpos/1.0] [*word-elision/1.0]  MaxS, MaxW: 1, 1  Split heavies?: 0 >>	8	8	8	8	8	wswswsws	wswswsws	wswswsws	wswswsws	not  ON  ly  IN  our  WIS  er  RACE	not  ON  ly  IN  our  WIS  er  RACE	NOT  ON  ly  in  our  WIS  er  RACE	wswswsws	1.0	1.0	1.0	1.0	`nɑt `oʊn.liː ɪn aʊr `waɪ.zɛː `reɪs	P PU U U PU P
tetrameter	iambic	Z200323285				2.0	0	0	0	0	0	0	0	2.0	0	Cats also feel, as well as we,	0	0	0	0	0	(23, 0)	<<Meter  Name: None  Constraints: [*strength.s=>-u/3.0] [*strength.w=>-p/3.0] [*stress.s=>-u/2.0] [*stress.w=>-p/2.0] [*footmin-none/1.0] [*footmin-no-s-unless-preceded-by-ww/10.0] [*posthoc-no-final-ww/2.0] [*posthoc-standardize-weakpos/1.0] [*word-elision/1.0]  MaxS, MaxW: 1, 1  Split heavies?: 0 >>	8	6	6	6	6	swwswsws	wswswsws	swwswsws	wswswsws	cats  AL  so  FEEL  as  WELL  as  WE	CATS  al  so  FEEL  as  WELL  as  WE	CATS  AL  so  FEEL  as  WELL  as  WE	wswswsws	0.75	0.75	0.75	0.75	`kæts `ɔːl.soʊ `fiːl æz `wɛl æz `wiː	P PU P U P U P
tetrameter	iambic	Z200323285				2.0	0	0	0	0	0	0	2.0	0	0	That passion's force, and so did she.	1	1	1	1	1	(24, 0)	<<Meter  Name: None  Constraints: [*strength.s=>-u/3.0] [*strength.w=>-p/3.0] [*stress.s=>-u/2.0] [*stress.w=>-p/2.0] [*footmin-none/1.0] [*footmin-no-s-unless-preceded-by-ww/10.0] [*posthoc-no-final-ww/2.0] [*posthoc-standardize-weakpos/1.0] [*word-elision/1.0]  MaxS, MaxW: 1, 1  Split heavies?: 0 >>	8	8	8	8	8	wswswsws	wswswsws	wswswsws	wswswsws	that  PAS  sion's  FORCE  and  SO  did  SHE	that  PAS  sion's  FORCE  and  SO  did  SHE	THAT  PAS  sion's  FORCE  and  so  DID  SHE	wswswsws	1.0	1.0	1.0	1.0	`ðæt `pæ.ʃʌn `fɔːrs ænd soʊ `dɪd `ʃiː	P PU P U U P P
tetrameter	iambic	Z200323285				0	0	0	0	0	0	0	0	0	0	Her climbing, she began to find,	1	1	1	1	1	(25, 0)	<<Meter  Name: None  Constraints: [*strength.s=>-u/3.0] [*strength.w=>-p/3.0] [*stress.s=>-u/2.0] [*stress.w=>-p/2.0] [*footmin-none/1.0] [*footmin-no-s-unless-preceded-by-ww/10.0] [*posthoc-no-final-ww/2.0] [*posthoc-standardize-weakpos/1.0] [*word-elision/1.0]  MaxS, MaxW: 1, 1  Split heavies?: 0 >>	8	8	8	8	8	wswswsws	wswswsws	wswswsws	wswswsws	her  CLIMB  ing  SHE  be  GAN  to  FIND	her  CLIMB  ing  SHE  be  GAN  to  FIND	her  CLIMB  ing  SHE  be  GAN  to  FIND	wswswsws	1.0	1.0	1.0	1.0	hɛː `klaɪ.mɪŋ `ʃiː bɪ.`gæn tuː `faɪnd	U PU P UP U P
tetrameter	iambic	Z200323285				2.0	0	0	0	0	0	0	2.0	0	0	Exposed her too much to the wind,	1	1	1	1	1	(26, 0)	<<Meter  Name: None  Constraints: [*strength.s=>-u/3.0] [*strength.w=>-p/3.0] [*stress.s=>-u/2.0] [*stress.w=>-p/2.0] [*footmin-none/1.0] [*footmin-no-s-unless-preceded-by-ww/10.0] [*posthoc-no-final-ww/2.0] [*posthoc-standardize-weakpos/1.0] [*word-elision/1.0]  MaxS, MaxW: 1, 1  Split heavies?: 0 >>	8	8	8	8	8	wswswsws	wswswsws	wswswsws	wswswsws	ex  POSED  her  TOO  much  TO  the  WIND	ex  POSED  her  TOO  much  TO  the  WIND	ex  POSED  her  TOO  MUCH  to  the  WIND	wswswsws	1.0	1.0	1.0	1.0	ɪk.`spoʊzd hɛː `tuː `mʌʧ tuː ðə `waɪnd	UP U P P U U P
tetrameter	iambic	Z200323285				6.0	0	0	0	0	0	0	4.0	2.0	0	And the old utensil of tin	0	0	0	0	1	(27, 0)	<<Meter  Name: None  Constraints: [*strength.s=>-u/3.0] [*strength.w=>-p/3.0] [*stress.s=>-u/2.0] [*stress.w=>-p/2.0] [*footmin-none/1.0] [*footmin-no-s-unless-preceded-by-ww/10.0] [*posthoc-no-final-ww/2.0] [*posthoc-standardize-weakpos/1.0] [*word-elision/1.0]  MaxS, MaxW: 1, 1  Split heavies?: 0 >>	8	5	3	3	8	wwswswws	swswswsw	wwswswws	wwswswws	AND  the  OLD  ut  EN  sil  OF  tin	and  the  OLD  ut  EN  sil  of  TIN	and  the  OLD  ut  EN  sil  of  TIN	swswswsw	0.625	0.375	0.375	1.0	ænd ðə `oʊld jʉː.`tɛn.sʌ ʌv `tɪn	U U P UPU U P
tetrameter	iambic	Z200323285				2.0	0	0	0	0	0	0	2.0	0	0	Was cold and comfortless within:	1	1	1	1	1	(28, 0)	<<Meter  Name: None  Constraints: [*strength.s=>-u/3.0] [*strength.w=>-p/3.0] [*stress.s=>-u/2.0] [*stress.w=>-p/2.0] [*footmin-none/1.0] [*footmin-no-s-unless-preceded-by-ww/10.0] [*posthoc-no-final-ww/2.0] [*posthoc-standardize-weakpos/1.0] [*word-elision/1.0]  MaxS, MaxW: 1, 1  Split heavies?: 0 >>	8	8	8	8	8	wswswsws	wswswsws	wswswsws	wswswsws	was  COLD  and  COM  fort  LESS  with  IN	was  COLD  and  COM  fort  LESS  with  IN	was  COLD  and  COM  fort  less  with  IN	wswswsws	1.0	1.0	1.0	1.0	wɑz `koʊld ænd `kʌm.fʌt.lʌ wɪ.`ðɪn	U P U PUU UP
tetrameter	iambic	Z200323285				7.0	0	0	0	0	0	3.0	2.0	2.0	0	She therefore wish'd instead of those	1	1	1	1	1	(29, 0)	<<Meter  Name: None  Constraints: [*strength.s=>-u/3.0] [*strength.w=>-p/3.0] [*stress.s=>-u/2.0] [*stress.w=>-p/2.0] [*footmin-none/1.0] [*footmin-no-s-unless-preceded-by-ww/10.0] [*posthoc-no-final-ww/2.0] [*posthoc-standardize-weakpos/1.0] [*word-elision/1.0]  MaxS, MaxW: 1, 1  Split heavies?: 0 >>	8	8	8	8	8	wswswsws	wswswsws	wswswsws	wswswsws	she  THERE  fore  WISH'D  in  STEAD  of  THOSE	she  THERE  fore  WISH'D  in  STEAD  of  THOSE	SHE  THERE  FORE  WISH'D  in  STEAD  of  those	wswswsws	1.0	1.0	1.0	1.0	`ʃiː `ðɛr.'fɔːr `wɪʃd ɪn.`stɛd ʌv ðoʊz	P PS P UP U U
tetrameter	iambic	Z200323285				0	0	0	0	0	0	0	0	0	0	Some place of more serene repose,	1	1	1	1	1	(30, 0)	<<Meter  Name: None  Constraints: [*strength.s=>-u/3.0] [*strength.w=>-p/3.0] [*stress.s=>-u/2.0] [*stress.w=>-p/2.0] [*footmin-none/1.0] [*footmin-no-s-unless-preceded-by-ww/10.0] [*posthoc-no-final-ww/2.0] [*posthoc-standardize-weakpos/1.0] [*word-elision/1.0]  MaxS, MaxW: 1, 1  Split heavies?: 0 >>	8	8	8	8	8	wswswsws	wswswsws	wswswsws	wswswsws	some  PLACE  of  MORE  ser  ENE  re  POSE	some  PLACE  of  MORE  ser  ENE  re  POSE	SOME  PLACE  of  MORE  ser  ENE  re  POSE	wswswsws	1.0	1.0	1.0	1.0	`səm `pleɪs ʌv `mɔːr sɛː.`iːn riː.`poʊz	P P U P UP UP
tetrameter	iambic	Z200323285				0	0	0	0	0	0	0	0	0	0	Where neither cold might come, nor air	1	1	1	1	1	(31, 0)	<<Meter  Name: None  Constraints: [*strength.s=>-u/3.0] [*strength.w=>-p/3.0] [*stress.s=>-u/2.0] [*stress.w=>-p/2.0] [*footmin-none/1.0] [*footmin-no-s-unless-preceded-by-ww/10.0] [*posthoc-no-final-ww/2.0] [*posthoc-standardize-weakpos/1.0] [*word-elision/1.0]  MaxS, MaxW: 1, 1  Split heavies?: 0 >>	8	8	8	8	8	wswswsws	wswswsws	wswswsws	wswswsws	where  NEI  ther  COLD  might  COME  nor  AIR	where  NEI  ther  COLD  might  COME  nor  AIR	WHERE  NEI  ther  COLD  MIGHT  COME  nor  AIR	wswswsws	1.0	1.0	1.0	1.0	`wɛr `niː.ðɛː `koʊld `maɪt `kəm nɔːr `ɛr	P PU P P P U P
tetrameter	iambic	Z200323285				4.0	0	0	0	0	0	0	2.0	2.0	0	Too rudely wanton with her hair,	1	1	1	1	1	(32, 0)	<<Meter  Name: None  Constraints: [*strength.s=>-u/3.0] [*strength.w=>-p/3.0] [*stress.s=>-u/2.0] [*stress.w=>-p/2.0] [*footmin-none/1.0] [*footmin-no-s-unless-preceded-by-ww/10.0] [*posthoc-no-final-ww/2.0] [*posthoc-standardize-weakpos/1.0] [*word-elision/1.0]  MaxS, MaxW: 1, 1  Split heavies?: 0 >>	8	8	8	8	8	wswswsws	wswswsws	wswswsws	wswswsws	too  RUDE  ly  WAN  ton  WITH  her  HAIR	too  RUDE  ly  WAN  ton  WITH  her  HAIR	TOO  RUDE  ly  WAN  ton  with  her  HAIR	wswswsws	1.0	1.0	1.0	1.0	`tuː `ruːd.liː `wɔːn.tən wɪð hɛː `hɛr	P PU PU U U P
tetrameter	iambic	Z200323285				1.0	0	0	0	0	0	0	0	0	1.0	And sought it in the likeliest mode	1	1	1	1	1	(33, 0)	<<Meter  Name: None  Constraints: [*strength.s=>-u/3.0] [*strength.w=>-p/3.0] [*stress.s=>-u/2.0] [*stress.w=>-p/2.0] [*footmin-none/1.0] [*footmin-no-s-unless-preceded-by-ww/10.0] [*posthoc-no-final-ww/2.0] [*posthoc-standardize-weakpos/1.0] [*word-elision/1.0]  MaxS, MaxW: 1, 1  Split heavies?: 0 >>	8	8	8	8	8	wswswsws	wswswsws	wswswsws	wswswsws	and  SOUGHT  it  IN  the  LIKE  liest  MODE	and  SOUGHT  it  IN  the  LIKE  liest  MODE	and  SOUGHT  IT  in  the  LIKE  liest  mode	wswswsws | wswswswsw	1.0	1.0	1.0	1.0	ænd `sɔːt `ɪt ɪn ðə `laɪ.kliː.əst `moʊd	U P P U U PUU P
tetrameter	iambic	Z200323285				0	0	0	0	0	0	0	0	0	0	Within her master's snug abode.	1	1	1	1	1	(34, 0)	<<Meter  Name: None  Constraints: [*strength.s=>-u/3.0] [*strength.w=>-p/3.0] [*stress.s=>-u/2.0] [*stress.w=>-p/2.0] [*footmin-none/1.0] [*footmin-no-s-unless-preceded-by-ww/10.0] [*posthoc-no-final-ww/2.0] [*posthoc-standardize-weakpos/1.0] [*word-elision/1.0]  MaxS, MaxW: 1, 1  Split heavies?: 0 >>	8	8	8	8	8	wswswsws	wswswsws	wswswsws	wswswsws	with  IN  her  MAS  ter's  SNUG  ab  ODE	with  IN  her  MAS  ter's  SNUG  ab  ODE	with  IN  her  MAS  ter's  SNUG  ab  ODE	wswswsws	1.0	1.0	1.0	1.0	wɪ.`ðɪn hɛː `mæ.stɛːz `snʌg ə.`boʊd	UP U PU P UP
tetrameter	iambic	Z200323285				0	0	0	0	0	0	0	0	0	0	A drawer, it chanced, at bottom lined	1	1	1	1	1	(35, 0)	<<Meter  Name: None  Constraints: [*strength.s=>-u/3.0] [*strength.w=>-p/3.0] [*stress.s=>-u/2.0] [*stress.w=>-p/2.0] [*footmin-none/1.0] [*footmin-no-s-unless-preceded-by-ww/10.0] [*posthoc-no-final-ww/2.0] [*posthoc-standardize-weakpos/1.0] [*word-elision/1.0]  MaxS, MaxW: 1, 1  Split heavies?: 0 >>	8	8	8	8	8	wswswsws	wswswsws	wswswsws	wswswsws	a  DRAWER  it  CHANCED  at  BOT  tom  LINED	a  DRAWER  it  CHANCED  at  BOT  tom  LINED	a  DRAWER  IT  CHANCED  AT  BOT  tom  LINED	wswswsws	1.0	1.0	1.0	1.0	eɪ `drɔːr `ɪt `tʃɑns `æt `bɑ.təm `laɪnd	U P P P P PU P
tetrameter	iambic	Z200323285				2.0	0	0	0	0	0	0	2.0	0	0	With linen of the softest kind,	1	1	1	1	1	(36, 0)	<<Meter  Name: None  Constraints: [*strength.s=>-u/3.0] [*strength.w=>-p/3.0] [*stress.s=>-u/2.0] [*stress.w=>-p/2.0] [*footmin-none/1.0] [*footmin-no-s-unless-preceded-by-ww/10.0] [*posthoc-no-final-ww/2.0] [*posthoc-standardize-weakpos/1.0] [*word-elision/1.0]  MaxS, MaxW: 1, 1  Split heavies?: 0 >>	8	8	8	8	8	wswswsws	wswswsws	wswswsws	wswswsws	with  LI  nen  OF  the  SOFT  est  KIND	with  LI  nen  OF  the  SOFT  est  KIND	with  LI  nen  of  the  SOFT  est  KIND	wswswsws	1.0	1.0	1.0	1.0	wɪð `lɪ.nən ʌv ðə `sɔːf.təst `kaɪnd	U PU U U PU P
tetrameter	iambic	Z200323285				2.0	0	0	0	0	0	0	2.0	0	0	With such as merchants introduce	1	1	1	1	1	(37, 0)	<<Meter  Name: None  Constraints: [*strength.s=>-u/3.0] [*strength.w=>-p/3.0] [*stress.s=>-u/2.0] [*stress.w=>-p/2.0] [*footmin-none/1.0] [*footmin-no-s-unless-preceded-by-ww/10.0] [*posthoc-no-final-ww/2.0] [*posthoc-standardize-weakpos/1.0] [*word-elision/1.0]  MaxS, MaxW: 1, 1  Split heavies?: 0 >>	8	8	8	8	8	wswswsws	wswswsws	wswswsws	wswswsws	with  SUCH  as  MER  chants  IN  tro  DUCE	with  SUCH  as  MER  chants  IN  tro  DUCE	with  such  as  MER  chants  IN  tro  DUCE	wswswsws	1.0	1.0	1.0	1.0	wɪð səʧ æz `mɛː.ʧənts 'ɪn.trə.`duːs	U U U PU SUP
tetrameter	iambic	Z200323285				3.0	0	0	0	0	0	0	2.0	0	1.0	From India, for the ladies' use,	1	1	1	1	1	(38, 0)	<<Meter  Name: None  Constraints: [*strength.s=>-u/3.0] [*strength.w=>-p/3.0] [*stress.s=>-u/2.0] [*stress.w=>-p/2.0] [*footmin-none/1.0] [*footmin-no-s-unless-preceded-by-ww/10.0] [*posthoc-no-final-ww/2.0] [*posthoc-standardize-weakpos/1.0] [*word-elision/1.0]  MaxS, MaxW: 1, 1  Split heavies?: 0 >>	8	8	8	8	8	wswswsws	wswswsws	wswswsws	wswswsws	from  IN  dia  FOR  the  LAD  ies  USE	from  IN  dia  FOR  the  LAD  ies  USE	from  IN  dia  for  the  lad  IES  use	wswswsws | swswswsws	1.0	1.0	1.0	1.0	frʌm `ɪn.diː.ə fɔːr ðə `leɪ.diːz `juːs	U PUU U U PU P
tetrameter	iambic	Z200323285				2.0	0	0	0	0	0	0	2.0	0	0	A drawer impending o'er the rest,	1	1	1	1	1	(39, 0)	<<Meter  Name: None  Constraints: [*strength.s=>-u/3.0] [*strength.w=>-p/3.0] [*stress.s=>-u/2.0] [*stress.w=>-p/2.0] [*footmin-none/1.0] [*footmin-no-s-unless-preceded-by-ww/10.0] [*posthoc-no-final-ww/2.0] [*posthoc-standardize-weakpos/1.0] [*word-elision/1.0]  MaxS, MaxW: 1, 1  Split heavies?: 0 >>	8	8	8	8	8	wswswsws	wswswsws	wswswsws	wswswsws	a  DRAWER  im  PEND  ing  O'ER  the  REST	a  DRAWER  im  PEND  ing  O'ER  the  REST	a  DRAWER  im  PEND  ing  o'er  the  REST	wswswsws	1.0	1.0	1.0	1.0	eɪ `drɔːr ɪm.`pɛn.dɪŋ oʊɛː ðə `rɛst	U P UPU U U P
tetrameter	iambic	Z200323285				2.0	0	0	0	0	0	0	0	2.0	0	Half open in the topmost chest,	1	1	1	1	1	(40, 0)	<<Meter  Name: None  Constraints: [*strength.s=>-u/3.0] [*strength.w=>-p/3.0] [*stress.s=>-u/2.0] [*stress.w=>-p/2.0] [*footmin-none/1.0] [*footmin-no-s-unless-preceded-by-ww/10.0] [*posthoc-no-final-ww/2.0] [*posthoc-standardize-weakpos/1.0] [*word-elision/1.0]  MaxS, MaxW: 1, 1  Split heavies?: 0 >>	8	8	8	8	8	wswswsws	wswswsws	wswswsws	wswswsws	half  OP  en  IN  the  TOP  most  CHEST	half  OP  en  IN  the  TOP  most  CHEST	HALF  OP  en  in  the  TOP  most  CHEST	wswswsws	1.0	1.0	1.0	1.0	`hæf `oʊ.pən ɪn ðə `tɑp.məʊs `ʧɛst	P PU U U PU P
tetrameter	iambic	Z200323285				0	0	0	0	0	0	0	0	0	0	Of depth enough, and none to spare,	1	1	1	1	1	(41, 0)	<<Meter  Name: None  Constraints: [*strength.s=>-u/3.0] [*strength.w=>-p/3.0] [*stress.s=>-u/2.0] [*stress.w=>-p/2.0] [*footmin-none/1.0] [*footmin-no-s-unless-preceded-by-ww/10.0] [*posthoc-no-final-ww/2.0] [*posthoc-standardize-weakpos/1.0] [*word-elision/1.0]  MaxS, MaxW: 1, 1  Split heavies?: 0 >>	8	8	8	8	8	wswswsws	wswswsws	wswswsws	wswswsws	of  DEPTH  en  OUGH  and  NONE  to  SPARE	of  DEPTH  en  OUGH  and  NONE  to  SPARE	of  DEPTH  en  OUGH  and  NONE  to  SPARE	wswswsws	1.0	1.0	1.0	1.0	ʌv `dɛpθ ɪ.`nʌf ænd `nən tuː `spɛr	U P UP U P U P
