Line Scheme	Meter Scheme	PoemID	Poet	Title	Year	line_num	line	parse
tetrameter	anapestic	Z300289647	Robert Browning	How They Brought the Good News from Ghent to Aix	1838	(40, 7)	'Neath our feet broke the brittle bright stubble like chaff;	
tetrameter	anapestic	Z300289647	Robert Browning	How They Brought the Good News from Ghent to Aix	1838	(41, 7)	Till over by Dalhem a dome-spire sprang white,	wswwswwswws
tetrameter	anapestic	Z300289647	Robert Browning	How They Brought the Good News from Ghent to Aix	1838	(42, 7)	And “Gallop,” gasped Joris, “for Aix is in sight!”	wswwswwswws
tetrameter	anapestic	Z300289647	Robert Browning	How They Brought the Good News from Ghent to Aix	1838	(43, 8)	“How they'll greet us!” and all in a moment his roan	wwswwswwswws
tetrameter	anapestic	Z300289647	Robert Browning	How They Brought the Good News from Ghent to Aix	1838	(44, 8)	Rolled neck and croup over, lay dead as a stone;	wswwswwswws
tetrameter	anapestic	Z300289647	Robert Browning	How They Brought the Good News from Ghent to Aix	1838	(45, 8)	And there was my Roland to bear the whole weight	wswwswwswws
tetrameter	anapestic	Z300289647	Robert Browning	How They Brought the Good News from Ghent to Aix	1838	(46, 8)	Of the news which alone could save Aix from her fate,	wwswwswwswws
tetrameter	anapestic	Z300289647	Robert Browning	How They Brought the Good News from Ghent to Aix	1838	(47, 8)	With his nostrils like pits full of blood to the brim,	wwswwswwswws
tetrameter	anapestic	Z300289647	Robert Browning	How They Brought the Good News from Ghent to Aix	1838	(48, 8)	And with circles of red for his eye-sockets' rim.	wwswwswwswws
tetrameter	anapestic	Z300289647	Robert Browning	How They Brought the Good News from Ghent to Aix	1838	(49, 9)	Then I cast loose my buffcoat, each holster let fall,	wwswwswwswws
tetrameter	anapestic	Z300289647	Robert Browning	How They Brought the Good News from Ghent to Aix	1838	(50, 9)	Shook off both my jack-boots, let go belt and all,	wswwswwswws
tetrameter	anapestic	Z300289647	Robert Browning	How They Brought the Good News from Ghent to Aix	1838	(51, 9)	Stood up in the stirrup, leaned, patted his ear,	wswwswwswws
tetrameter	anapestic	Z300289647	Robert Browning	How They Brought the Good News from Ghent to Aix	1838	(52, 9)	Called my Roland his pet-name, my horse without peer;	wwswwswwswws
tetrameter	anapestic	Z300289647	Robert Browning	How They Brought the Good News from Ghent to Aix	1838	(53, 9)	Clapped my hands, laughed and sang, any noise, bad or good,	wwswwswwswws
tetrameter	anapestic	Z300289647	Robert Browning	How They Brought the Good News from Ghent to Aix	1838	(54, 9)	Till at length into Aix Roland galloped and stood.	wwswwswwswws
tetrameter	anapestic	Z300289647	Robert Browning	How They Brought the Good News from Ghent to Aix	1838	(55, 10)	And all I remember is friends flocking round	wswwswwswws
tetrameter	anapestic	Z300289647	Robert Browning	How They Brought the Good News from Ghent to Aix	1838	(56, 10)	As I sat with his head 'twixt my knees on the ground;	wwswwswwswws
tetrameter	anapestic	Z300289647	Robert Browning	How They Brought the Good News from Ghent to Aix	1838	(57, 10)	And no voice but was praising this Roland of mine,	wwswwswwswws
tetrameter	anapestic	Z300289647	Robert Browning	How They Brought the Good News from Ghent to Aix	1838	(58, 10)	As I poured down his throat our last measure of wine,	wwswwswwswws
tetrameter	anapestic	Z300289647	Robert Browning	How They Brought the Good News from Ghent to Aix	1838	(59, 10)	Which (the burgesses voted by common consent)	wwswwswwswws
tetrameter	anapestic	Z300289647	Robert Browning	How They Brought the Good News from Ghent to Aix	1838	(60, 10)	Was no more than his due who brought good news from Ghent.	wwswwswwswws
trimeter	anapestic	Z200502489	Charles Algernon Swinburne	Dolores (Notre-Dame des Sept Douleurs)	1866	(1, 1)	Cold eyelids that hide like a jewel	wswwswws
trimeter	anapestic	Z200502489	Charles Algernon Swinburne	Dolores (Notre-Dame des Sept Douleurs)	1866	(2, 1)	    Hard eyes that grow soft for an hour;	wswwswws
trimeter	anapestic	Z200502489	Charles Algernon Swinburne	Dolores (Notre-Dame des Sept Douleurs)	1866	(3, 1)	The heavy white limbs, and the cruel	wswwswws
trimeter	anapestic	Z200502489	Charles Algernon Swinburne	Dolores (Notre-Dame des Sept Douleurs)	1866	(4, 1)	    Red mouth like a venomous flower;	wswwswws
trimeter	anapestic	Z200502489	Charles Algernon Swinburne	Dolores (Notre-Dame des Sept Douleurs)	1866	(5, 1)	When these are gone by with their glories,	wswwswwsw
trimeter	anapestic	Z200502489	Charles Algernon Swinburne	Dolores (Notre-Dame des Sept Douleurs)	1866	(6, 1)	    What shall rest of thee then, what remain,	wwswwswws
trimeter	anapestic	Z200502489	Charles Algernon Swinburne	Dolores (Notre-Dame des Sept Douleurs)	1866	(7, 1)	O mystic and sombre Dolores,	wswwswwsw
dimeter	anapestic	Z200502489	Charles Algernon Swinburne	Dolores (Notre-Dame des Sept Douleurs)	1866	(8, 1)	    Our Lady of Pain?	wswws
trimeter	anapestic	Z200502489	Charles Algernon Swinburne	Dolores (Notre-Dame des Sept Douleurs)	1866	(9, 2)	Seven sorrows the priests give their Virgin;	wwswwswwsw
trimeter	anapestic	Z200502489	Charles Algernon Swinburne	Dolores (Notre-Dame des Sept Douleurs)	1866	(10, 2)	    But thy sins, which are seventy times seven,	wwswwswwsw
trimeter	anapestic	Z200502489	Charles Algernon Swinburne	Dolores (Notre-Dame des Sept Douleurs)	1866	(11, 2)	Seven ages would fail thee to purge in,	wwswwswwsw
trimeter	anapestic	Z200502489	Charles Algernon Swinburne	Dolores (Notre-Dame des Sept Douleurs)	1866	(12, 2)	    And then they would haunt thee in heaven:	wswwswwsw
trimeter	anapestic	Z200502489	Charles Algernon Swinburne	Dolores (Notre-Dame des Sept Douleurs)	1866	(13, 2)	Fierce midnights and famishing morrows,	wswwswwsw
trimeter	anapestic	Z200502489	Charles Algernon Swinburne	Dolores (Notre-Dame des Sept Douleurs)	1866	(14, 2)	    And the loves that complete and control	wwswwswws
trimeter	anapestic	Z200502489	Charles Algernon Swinburne	Dolores (Notre-Dame des Sept Douleurs)	1866	(15, 2)	All the joys of the flesh, all the sorrows	wwswwswwsw
dimeter	anapestic	Z200502489	Charles Algernon Swinburne	Dolores (Notre-Dame des Sept Douleurs)	1866	(16, 2)	    That wear out the soul.	wswws
trimeter	anapestic	Z200502489	Charles Algernon Swinburne	Dolores (Notre-Dame des Sept Douleurs)	1866	(17, 3)	O garment not golden but gilded,	wswwswwsw
trimeter	anapestic	Z200502489	Charles Algernon Swinburne	Dolores (Notre-Dame des Sept Douleurs)	1866	(18, 3)	    O garden where all men may dwell,	wswwswws
trimeter	anapestic	Z200502489	Charles Algernon Swinburne	Dolores (Notre-Dame des Sept Douleurs)	1866	(19, 3)	O tower not of ivory, but builded	wswwswwsw
trimeter	anapestic	Z200502489	Charles Algernon Swinburne	Dolores (Notre-Dame des Sept Douleurs)	1866	(20, 3)	    By hands that reach heaven from hell;	wswwswws
trimeter	anapestic	Z200502489	Charles Algernon Swinburne	Dolores (Notre-Dame des Sept Douleurs)	1866	(21, 3)	O mystical rose of the mire,	wswwswws
trimeter	anapestic	Z200502489	Charles Algernon Swinburne	Dolores (Notre-Dame des Sept Douleurs)	1866	(22, 3)	    O house not of gold but of gain,	wswwswws
trimeter	anapestic	Z200502489	Charles Algernon Swinburne	Dolores (Notre-Dame des Sept Douleurs)	1866	(23, 3)	O house of unquenchable fire,	wswwswws
dimeter	anapestic	Z200502489	Charles Algernon Swinburne	Dolores (Notre-Dame des Sept Douleurs)	1866	(24, 3)	    Our Lady of Pain!	wswws
trimeter	anapestic	Z200502489	Charles Algernon Swinburne	Dolores (Notre-Dame des Sept Douleurs)	1866	(25, 4)	O lips full of lust and of laughter,	wswwswws
trimeter	anapestic	Z200502489	Charles Algernon Swinburne	Dolores (Notre-Dame des Sept Douleurs)	1866	(26, 4)	    Curled snakes that are fed from my breast,	wswwswws
trimeter	anapestic	Z200502489	Charles Algernon Swinburne	Dolores (Notre-Dame des Sept Douleurs)	1866	(27, 4)	Bite hard, lest remembrance come after	wswwswwsw
trimeter	anapestic	Z200502489	Charles Algernon Swinburne	Dolores (Notre-Dame des Sept Douleurs)	1866	(28, 4)	    And press with new lips where you pressed.	wswwswws
trimeter	anapestic	Z200502489	Charles Algernon Swinburne	Dolores (Notre-Dame des Sept Douleurs)	1866	(29, 4)	For my heart too springs up at the pressure,	wwswwswwsw
trimeter	anapestic	Z200502489	Charles Algernon Swinburne	Dolores (Notre-Dame des Sept Douleurs)	1866	(30, 4)	    Mine eyelids too moisten and burn;	wswwswws
trimeter	anapestic	Z200502489	Charles Algernon Swinburne	Dolores (Notre-Dame des Sept Douleurs)	1866	(31, 4)	Ah, feed me and fill me with pleasure,	wswwswwsw
dimeter	anapestic	Z200502489	Charles Algernon Swinburne	Dolores (Notre-Dame des Sept Douleurs)	1866	(32, 4)	    Ere pain come in turn.	wswws
trimeter	anapestic	Z200502489	Charles Algernon Swinburne	Dolores (Notre-Dame des Sept Douleurs)	1866	(33, 5)	In yesterday's reach and to-morrow's,	wswwswwsw
trimeter	anapestic	Z200502489	Charles Algernon Swinburne	Dolores (Notre-Dame des Sept Douleurs)	1866	(34, 5)	    Out of sight though they lie of to-day,	wwswwswws
trimeter	anapestic	Z200502489	Charles Algernon Swinburne	Dolores (Notre-Dame des Sept Douleurs)	1866	(35, 5)	There have been and there yet shall be sorrows	wwswwswwsw
trimeter	anapestic	Z200502489	Charles Algernon Swinburne	Dolores (Notre-Dame des Sept Douleurs)	1866	(36, 5)	    That smite not and bite not in play.	wswwswws
trimeter	anapestic	Z200502489	Charles Algernon Swinburne	Dolores (Notre-Dame des Sept Douleurs)	1866	(37, 5)	The life and the love thou despisest,	wswwswwsw
trimeter	anapestic	Z200502489	Charles Algernon Swinburne	Dolores (Notre-Dame des Sept Douleurs)	1866	(38, 5)	    These hurt us indeed, and in vain,	wswwswws
trimeter	anapestic	Z200502489	Charles Algernon Swinburne	Dolores (Notre-Dame des Sept Douleurs)	1866	(39, 5)	O wise among women, and wisest,	wswwswwsw
dimeter	anapestic	Z200502489	Charles Algernon Swinburne	Dolores (Notre-Dame des Sept Douleurs)	1866	(40, 5)	    Our Lady of Pain.	wswws
trimeter	anapestic	Z200502489	Charles Algernon Swinburne	Dolores (Notre-Dame des Sept Douleurs)	1866	(41, 6)	Who gave thee thy wisdom? what stories	wswwswwsw
trimeter	anapestic	Z200502489	Charles Algernon Swinburne	Dolores (Notre-Dame des Sept Douleurs)	1866	(42, 6)	    That stung thee, what visions that smote?	wswwswws
trimeter	anapestic	Z200502489	Charles Algernon Swinburne	Dolores (Notre-Dame des Sept Douleurs)	1866	(43, 6)	Wert thou pure and a maiden, Dolores,	wwswwswwsw
trimeter	anapestic	Z200502489	Charles Algernon Swinburne	Dolores (Notre-Dame des Sept Douleurs)	1866	(44, 6)	    When desire took thee first by the throat?	wwswwswws
trimeter	anapestic	Z200502489	Charles Algernon Swinburne	Dolores (Notre-Dame des Sept Douleurs)	1866	(45, 6)	What bud was the shell of a blossom	wswwswwsw
trimeter	anapestic	Z200502489	Charles Algernon Swinburne	Dolores (Notre-Dame des Sept Douleurs)	1866	(46, 6)	    That all men may smell to and pluck?	wswwswws
trimeter	anapestic	Z200502489	Charles Algernon Swinburne	Dolores (Notre-Dame des Sept Douleurs)	1866	(47, 6)	What milk fed thee first at what bosom?	wswwswwsw
dimeter	anapestic	Z200502489	Charles Algernon Swinburne	Dolores (Notre-Dame des Sept Douleurs)	1866	(48, 6)	    What sins gave thee suck?	wswws
trimeter	anapestic	Z200502489	Charles Algernon Swinburne	Dolores (Notre-Dame des Sept Douleurs)	1866	(49, 7)	We shift and bedeck and bedrape us,	wswwswwsw
trimeter	anapestic	Z200502489	Charles Algernon Swinburne	Dolores (Notre-Dame des Sept Douleurs)	1866	(50, 7)	    Thou art noble and nude and antique;	wwswwswws
trimeter	anapestic	Z200502489	Charles Algernon Swinburne	Dolores (Notre-Dame des Sept Douleurs)	1866	(51, 7)	Libitina thy mother, Priapus	wwswwswwsw
trimeter	anapestic	Z200502489	Charles Algernon Swinburne	Dolores (Notre-Dame des Sept Douleurs)	1866	(52, 7)	    Thy father, a Tuscan and Greek.	wswwswws
trimeter	anapestic	Z200502489	Charles Algernon Swinburne	Dolores (Notre-Dame des Sept Douleurs)	1866	(53, 7)	We play with light loves in the portal,	wswwswwsw
trimeter	anapestic	Z200502489	Charles Algernon Swinburne	Dolores (Notre-Dame des Sept Douleurs)	1866	(54, 7)	    And wince and relent and refrain;	wswwswws
trimeter	anapestic	Z200502489	Charles Algernon Swinburne	Dolores (Notre-Dame des Sept Douleurs)	1866	(55, 7)	Loves die, and we know thee immortal,	wswwswwsw
dimeter	anapestic	Z200502489	Charles Algernon Swinburne	Dolores (Notre-Dame des Sept Douleurs)	1866	(56, 7)	    Our Lady of Pain.	wswws
trimeter	anapestic	Z200502489	Charles Algernon Swinburne	Dolores (Notre-Dame des Sept Douleurs)	1866	(57, 8)	Fruits fail and love dies and time ranges;	wswwswwsw
trimeter	anapestic	Z200502489	Charles Algernon Swinburne	Dolores (Notre-Dame des Sept Douleurs)	1866	(58, 8)	    Thou art fed with perpetual breath,	wwswwswws
trimeter	anapestic	Z200502489	Charles Algernon Swinburne	Dolores (Notre-Dame des Sept Douleurs)	1866	(59, 8)	And alive after infinite changes,	wwswwswwsw
trimeter	anapestic	Z200502489	Charles Algernon Swinburne	Dolores (Notre-Dame des Sept Douleurs)	1866	(60, 8)	    And fresh from the kisses of death;	wswwswws
trimeter	anapestic	Z200502489	Charles Algernon Swinburne	Dolores (Notre-Dame des Sept Douleurs)	1866	(61, 8)	Of languors rekindled and rallied,	wswwswwsw
trimeter	anapestic	Z200502489	Charles Algernon Swinburne	Dolores (Notre-Dame des Sept Douleurs)	1866	(62, 8)	    Of barren delights and unclean,	wswwswws
trimeter	anapestic	Z200502489	Charles Algernon Swinburne	Dolores (Notre-Dame des Sept Douleurs)	1866	(63, 8)	Things monstrous and fruitless, a pallid	wswwswwsw
dimeter	anapestic	Z200502489	Charles Algernon Swinburne	Dolores (Notre-Dame des Sept Douleurs)	1866	(64, 8)	    And poisonous queen.	wswws
trimeter	anapestic	Z200502489	Charles Algernon Swinburne	Dolores (Notre-Dame des Sept Douleurs)	1866	(65, 9)	Could you hurt me, sweet lips, though I hurt you?	wwswwswwsw
trimeter	anapestic	Z200502489	Charles Algernon Swinburne	Dolores (Notre-Dame des Sept Douleurs)	1866	(66, 9)	    Men touch them, and change in a trice	wswwswws
trimeter	anapestic	Z200502489	Charles Algernon Swinburne	Dolores (Notre-Dame des Sept Douleurs)	1866	(67, 9)	The lilies and languors of virtue	wswwswwsw
trimeter	anapestic	Z200502489	Charles Algernon Swinburne	Dolores (Notre-Dame des Sept Douleurs)	1866	(68, 9)	    For the raptures and roses of vice;	wwswwswws
trimeter	anapestic	Z200502489	Charles Algernon Swinburne	Dolores (Notre-Dame des Sept Douleurs)	1866	(69, 9)	Those lie where thy foot on the floor is,	wswwswwsw
trimeter	anapestic	Z200502489	Charles Algernon Swinburne	Dolores (Notre-Dame des Sept Douleurs)	1866	(70, 9)	    These crown and caress thee and chain,	wswwswws
trimeter	anapestic	Z200502489	Charles Algernon Swinburne	Dolores (Notre-Dame des Sept Douleurs)	1866	(71, 9)	O splendid and sterile Dolores,	wswwswwsw
dimeter	anapestic	Z200502489	Charles Algernon Swinburne	Dolores (Notre-Dame des Sept Douleurs)	1866	(72, 9)	    Our Lady of Pain.	wswws
trimeter	anapestic	Z200502489	Charles Algernon Swinburne	Dolores (Notre-Dame des Sept Douleurs)	1866	(73, 10)	There are sins it may be to discover,	wwswwswwsw
trimeter	anapestic	Z200502489	Charles Algernon Swinburne	Dolores (Notre-Dame des Sept Douleurs)	1866	(74, 10)	    There are deeds it may be to delight.	wwswwswws
trimeter	anapestic	Z200502489	Charles Algernon Swinburne	Dolores (Notre-Dame des Sept Douleurs)	1866	(75, 10)	What new work wilt thou find for thy lover,	wwswwswwsw
trimeter	anapestic	Z200502489	Charles Algernon Swinburne	Dolores (Notre-Dame des Sept Douleurs)	1866	(76, 10)	    What new passions for daytime or night?	wwswwswws
trimeter	anapestic	Z200502489	Charles Algernon Swinburne	Dolores (Notre-Dame des Sept Douleurs)	1866	(77, 10)	What spells that they know not a word of	wswwswwsw
trimeter	anapestic	Z200502489	Charles Algernon Swinburne	Dolores (Notre-Dame des Sept Douleurs)	1866	(78, 10)	    Whose lives are as leaves overblown?	wswwswws
trimeter	anapestic	Z200502489	Charles Algernon Swinburne	Dolores (Notre-Dame des Sept Douleurs)	1866	(79, 10)	What tortures undreamt of, unheard of,	wswwswwsw
dimeter	anapestic	Z200502489	Charles Algernon Swinburne	Dolores (Notre-Dame des Sept Douleurs)	1866	(80, 10)	    Unwritten, unknown?	wswws
trimeter	anapestic	Z200502489	Charles Algernon Swinburne	Dolores (Notre-Dame des Sept Douleurs)	1866	(81, 11)	Ah beautiful passionate body	wswwswwsw
trimeter	anapestic	Z200502489	Charles Algernon Swinburne	Dolores (Notre-Dame des Sept Douleurs)	1866	(82, 11)	    That never has ached with a heart!	wswwswws
trimeter	anapestic	Z200502489	Charles Algernon Swinburne	Dolores (Notre-Dame des Sept Douleurs)	1866	(83, 11)	On thy mouth though the kisses are bloody,	wwswwswwsw
trimeter	anapestic	Z200502489	Charles Algernon Swinburne	Dolores (Notre-Dame des Sept Douleurs)	1866	(84, 11)	    Though they sting till it shudder and smart,	wwswwswws
trimeter	anapestic	Z200502489	Charles Algernon Swinburne	Dolores (Notre-Dame des Sept Douleurs)	1866	(85, 11)	More kind than the love we adore is,	wswwswwsw
trimeter	anapestic	Z200502489	Charles Algernon Swinburne	Dolores (Notre-Dame des Sept Douleurs)	1866	(86, 11)	    They hurt not the heart or the brain,	wswwswws
trimeter	anapestic	Z200502489	Charles Algernon Swinburne	Dolores (Notre-Dame des Sept Douleurs)	1866	(87, 11)	O bitter and tender Dolores,	wswwswwsw
dimeter	anapestic	Z200502489	Charles Algernon Swinburne	Dolores (Notre-Dame des Sept Douleurs)	1866	(88, 11)	    Our Lady of Pain.	wswws
trimeter	anapestic	Z200502489	Charles Algernon Swinburne	Dolores (Notre-Dame des Sept Douleurs)	1866	(89, 12)	As our kisses relax and redouble,	wwswwswwsw
trimeter	anapestic	Z200502489	Charles Algernon Swinburne	Dolores (Notre-Dame des Sept Douleurs)	1866	(90, 12)	    From the lips and the foam and the fangs	wwswwswws
trimeter	anapestic	Z200502489	Charles Algernon Swinburne	Dolores (Notre-Dame des Sept Douleurs)	1866	(91, 12)	Shall no new sin be born for men's trouble,	wwswwswwsw
trimeter	anapestic	Z200502489	Charles Algernon Swinburne	Dolores (Notre-Dame des Sept Douleurs)	1866	(92, 12)	    No dream of impossible pangs?	wswwswws
trimeter	anapestic	Z200502489	Charles Algernon Swinburne	Dolores (Notre-Dame des Sept Douleurs)	1866	(93, 12)	With the sweet of the sins of old ages	wwswwswwsw
trimeter	anapestic	Z200502489	Charles Algernon Swinburne	Dolores (Notre-Dame des Sept Douleurs)	1866	(94, 12)	    Wilt thou satiate thy soul as of yore?	wwswwswws
trimeter	anapestic	Z200502489	Charles Algernon Swinburne	Dolores (Notre-Dame des Sept Douleurs)	1866	(95, 12)	Too sweet is the rind, say the sages,	wswwswwsw
dimeter	anapestic	Z200502489	Charles Algernon Swinburne	Dolores (Notre-Dame des Sept Douleurs)	1866	(96, 12)	    Too bitter the core.	wswws
trimeter	anapestic	Z200502489	Charles Algernon Swinburne	Dolores (Notre-Dame des Sept Douleurs)	1866	(97, 13)	Hast thou told all thy secrets the last time,	wwswwswwsw
trimeter	anapestic	Z200502489	Charles Algernon Swinburne	Dolores (Notre-Dame des Sept Douleurs)	1866	(98, 13)	    And bared all thy beauties to one?	wswwswws
trimeter	anapestic	Z200502489	Charles Algernon Swinburne	Dolores (Notre-Dame des Sept Douleurs)	1866	(99, 13)	Ah, where shall we go then for pastime,	wswwswwsw
trimeter	anapestic	Z200502489	Charles Algernon Swinburne	Dolores (Notre-Dame des Sept Douleurs)	1866	(100, 13)	    If the worst that can be has been done?	wwswwswws
tetrameter	anapestic	Z300260681	Robert Anderson	Evening	c. 1820	(1, 1)	How sweet 'tis to rove at the close of the day,	wswwswwswws
tetrameter	anapestic	Z300260681	Robert Anderson	Evening	c. 1820	(2, 1)	    O'er daisy-clad meads, by a soft murm'ring rill,	wswwswwswws
tetrameter	anapestic	Z300260681	Robert Anderson	Evening	c. 1820	(3, 1)	When the thrush from the brake pours his evening love lay,	wwswwswwswws
tetrameter	anapestic	Z300260681	Robert Anderson	Evening	c. 1820	(4, 1)	    And Sol's parting beams tinge the furze-cover'd hill;	wwswwswwswws
tetrameter	anapestic	Z300260681	Robert Anderson	Evening	c. 1820	(5, 1)	When the rustic's loud laugh tells a heart void of care,	wwswwswwswws
tetrameter	anapestic	Z300260681	Robert Anderson	Evening	c. 1820	(6, 1)	    With the maid of his bosom delighted to roam;	wwswwswwswws
tetrameter	anapestic	Z300260681	Robert Anderson	Evening	c. 1820	(7, 1)	When eager the joys of his cottage to share,	wswwswwswws
tetrameter	anapestic	Z300260681	Robert Anderson	Evening	c. 1820	(8, 1)	    The labourer wearied, thinks long for his home.	wswwswwswws
tetrameter	anapestic	Z300260681	Robert Anderson	Evening	c. 1820	(9, 2)	Now wrapt up in mist is the mountain's steep brow;	wswwswwswws
tetrameter	anapestic	Z300260681	Robert Anderson	Evening	c. 1820	(10, 2)	    No longer the din of the village is heard;	wswwswwswws
tetrameter	anapestic	Z300260681	Robert Anderson	Evening	c. 1820	(11, 2)	Now lost is the landscape, late beauteous to view;	wswwswwswws
tetrameter	anapestic	Z300260681	Robert Anderson	Evening	c. 1820	(12, 2)	    No sound strikes the ear, save one sorrowful bird:	wswwswwswws
tetrameter	anapestic	Z300260681	Robert Anderson	Evening	c. 1820	(13, 2)	'Tis the partridge's wail, for his far-distant mate 	wwswwswwswws
tetrameter	anapestic	Z300260681	Robert Anderson	Evening	c. 1820	(14, 2)	    Let man learn affection from each feather'd pair,	wswwswwswws
tetrameter	anapestic	Z300260681	Robert Anderson	Evening	c. 1820	(15, 2)	And reflect on the days he has spent, ere too late;	wwswwswwswws
tetrameter	anapestic	Z300260681	Robert Anderson	Evening	c. 1820	(16, 2)	    Still thankful, midst sorrows, for blessings that were.	wswwswwswws
tetrameter	anapestic	Z300260681	Robert Anderson	Evening	c. 1820	(17, 3)	In life's rosy morn, full of frolic and joy,	wswwswwswws
tetrameter	anapestic	Z300260681	Robert Anderson	Evening	c. 1820	(18, 3)	    Light-hearted, in quest of new pleasures we fly,	wswwswwswws
tetrameter	anapestic	Z300260681	Robert Anderson	Evening	c. 1820	(19, 3)	Till noon brings its cares, many a hope to destroy,	wswwswwswws
tetrameter	anapestic	Z300260681	Robert Anderson	Evening	c. 1820	(20, 3)	    And the thoughts of the past will oft force a deep sigh:	wwswwswwswws
tetrameter	anapestic	Z300260681	Robert Anderson	Evening	c. 1820	(21, 3)	Eve steals on apace, and oft finds us in tears,	wswwswwswws
tetrameter	anapestic	Z300260681	Robert Anderson	Evening	c. 1820	(22, 3)	    For in friendship, in love, constant changes we see;	wwswwswwswws
tetrameter	anapestic	Z300260681	Robert Anderson	Evening	c. 1820	(23, 3)	Each wound of the heart deeper grows with our years,	wswwswwswws
tetrameter	anapestic	Z300260681	Robert Anderson	Evening	c. 1820	(24, 3)	    And the evening of life's seldom tranquil or free.	wwswwswwswws
tetrameter	anapestic	Z200259501	Richard Ames	The Drawer's Dedication	1691	(1, 1)	To you the chief Grievance and Plague of the Time,	wswwswwswws
tetrameter	anapestic	Z200259501	Richard Ames	The Drawer's Dedication	1691	(2, 1)	Heavy Thrashers of Prose, and Tormentors of Rhime.	wwswwswwswws
tetrameter	anapestic	Z200259501	Richard Ames	The Drawer's Dedication	1691	(3, 1)	You Play-Wights and Authors, with all their Attendance,	wswwswwswwsw
tetrameter	anapestic	Z200259501	Richard Ames	The Drawer's Dedication	1691	(4, 1)	The Locusts of Egypt were a civiller Vengeance.	wswwswwwswwsw
tetrameter	anapestic	Z200259501	Richard Ames	The Drawer's Dedication	1691	(5, 2)	From him who each Action o'th' Publick misconstrues,	wswwswwswsws
tetrameter	anapestic	Z200259501	Richard Ames	The Drawer's Dedication	1691	(6, 2)	To the Makers of Devils, and Sermons, and Monsters;	wwswwswwswwsw
tetrameter	anapestic	Z200259501	Richard Ames	The Drawer's Dedication	1691	(7, 2)	Than whom there's no Vulture discover can further,	wswwswwswwsw
tetrameter	anapestic	Z200259501	Richard Ames	The Drawer's Dedication	1691	(8, 2)	By Instinct, the Approach of Dire Battle and Murder.	wswwwswwswwsw
tetrameter	anapestic	Z200259501	Richard Ames	The Drawer's Dedication	1691	(9, 3)	To each politick Stroker, or hungry Backbiter,	swswwswwswwsw
tetrameter	anapestic	Z200259501	Richard Ames	The Drawer's Dedication	1691	(10, 3)	From the Bawdy Song-Scribler, to the Godly Book-Writer:	wwswwswwwswwsw
tetrameter	anapestic	Z200259501	Richard Ames	The Drawer's Dedication	1691	(11, 3)	Be their Works or their Fortunes, or lucky, or scurvy;	wwswwswwswwsw
tetrameter	anapestic	Z200259501	Richard Ames	The Drawer's Dedication	1691	(12, 3)	From great Mr. Bays down to little Mr. Dy.	wswwswwswsws
tetrameter	anapestic	Z200259501	Richard Ames	The Drawer's Dedication	1691	(13, 4)	To Satyrical Dick, who has us'd us so kindly,	wwswwswwswwsw
tetrameter	anapestic	Z200259501	Richard Ames	The Drawer's Dedication	1691	(14, 4)	Though I hope, Mr. Author, to ben't far behind you:	wwswwswwswwsw
tetrameter	anapestic	Z200259501	Richard Ames	The Drawer's Dedication	1691	(15, 4)	And 'twere best that your Back you'd prepare for a humming,	wwswwswwswwsw
tetrameter	anapestic	Z300629948	Walter Scott	Song	c. 1810	(1, 1)	Oh, say not, my love, with that mortified air,	wswwswwswws
trimeter	anapestic	Z300629948	Walter Scott	Song	c. 1810	(2, 1)	    That your spring-time of pleasure is flown,	wwswwswws
tetrameter	anapestic	Z300629948	Walter Scott	Song	c. 1810	(3, 1)	Nor bid me to maids that are younger repair,	wswwswwswws
trimeter	anapestic	Z300629948	Walter Scott	Song	c. 1810	(4, 1)	    For those raptures that still are thine own.	wwswwswws
tetrameter	anapestic	Z300629948	Walter Scott	Song	c. 1810	(5, 2)	Though April his temples may wreathe with the vine,	wswwswwswws
trimeter	anapestic	Z300629948	Walter Scott	Song	c. 1810	(6, 2)	    Its tendrils in infancy curl'd,	wswwswws
tetrameter	anapestic	Z300629948	Walter Scott	Song	c. 1810	(7, 2)	'Tis the ardour of August matures us the wine,	wwswwswwswws
trimeter	anapestic	Z300629948	Walter Scott	Song	c. 1810	(8, 2)	    Whose life-blood enlivens the world.	wswwswws
tetrameter	anapestic	Z300629948	Walter Scott	Song	c. 1810	(9, 3)	Though thy form, that was fashion'd as light as a fay's,	wwswwswwswws
trimeter	anapestic	Z300629948	Walter Scott	Song	c. 1810	(10, 3)	    Has assumed a proportion more round,	wwswwswws
tetrameter	anapestic	Z300629948	Walter Scott	Song	c. 1810	(11, 3)	And thy glance, that was bright as a falcon's at gaze	wwswwswwswws
trimeter	anapestic	Z300629948	Walter Scott	Song	c. 1810	(12, 3)	    Looks soberly now on the ground, 	wswwswws
tetrameter	anapestic	Z300629948	Walter Scott	Song	c. 1810	(13, 4)	Enough, after absence to meet me again,	wswwswwswws
trimeter	anapestic	Z300629948	Walter Scott	Song	c. 1810	(14, 4)	    Thy steps still with ecstasy move;	wswwswws
tetrameter	anapestic	Z300629948	Walter Scott	Song	c. 1810	(15, 4)	Enough, that those dear sober glances retain	wswwswwswws
trimeter	anapestic	Z300629948	Walter Scott	Song	c. 1810	(16, 4)	    For me the kind language of love.	wswwswws
tetrameter	iambic	Z200293090				(1, 1)	O, my luve is like a red, red rose,	swswswsws
