"Line Scheme","Meter Scheme","PoemID","Poet","Title","Year","constraint_SUM_VIOL","constraint_footmin-f-resolution","constraint_footmin-w-resolution","constraint_strength.w=>-p","constraint_stress.s=>-u","constraint_stress.w=>-p","line","line_is_in_nonbounded_parses","line_iscorrect","line_iscorrect_dummy","line_iscorrect_dummy_iambic","line_iscorrect_human2","line_num","meter_info","num_sylls","num_sylls_correct","num_sylls_correct_control","num_sylls_correct_control_iambic","num_sylls_correct_human2","parse","parse_comp","parse_human","parse_human2","parse_str_compu","parse_str_human","parse_str_stress","parses_comp_nonbounded","perc_sylls_correct","perc_sylls_correct_control","perc_sylls_correct_control_iambic","perc_sylls_correct_human2","prosody_ipa","prosody_stress"
"trimeter","anapestic","Z200647106","Lewis Carroll","The Hunting of the Snark",1874,8,5,0,0,2,1,"And one Against Damage From Hail.",0,0,0,0,1,"(84, 21)","None",8,5,3,5,8,"wswwswws","wswsswsw","wswwswws","wswwswws","and  ONE  aga  INST  DAM  age  FROM  hail","and  ONE  aga  inst  DAM  age  from  HAIL","and  one  aga  INST  DAM  age  from  HAIL","wswsswsw | wswsswws | wswswsws | wwswssws | wwswswws",0.625,0.375,0.625,1,"ænd wʌn ə.`gɛnst `dæ.məʤ frʌm `heɪl","U U UP PU U P"
"tetrameter","anapestic","Z200647106","Lewis Carroll","The Hunting of the Snark",1874,7,5,0,0,1,1,"Yet still, ever after that sorrowful day,",0,0,0,0,0,"(85, 22)","None",10,6,4,6,10,"wswwswwsww","swswswwssws","wswwswwsww","wswwswwswws","YET  still  EV  er  AF  ter  that  SOR  ROW  ful  DAY","yet  STILL  ev  er  AF  ter  that  SOR  row  ful","YET  STILL  EV  er  AF  ter  that  SOR  row  ful  DAY","swswswwssws | swswsswssws | swswswsswws | swswswwswws | wsswswwssws | swswsswswws | wsswsswssws | swswswswsws | wsswswsswws | wsswswwswws | wsswsswswws",0.6,0.4,0.6,1,"`jɛt `stɪl `ɛ.vɛː `æf.tɛː ðət `sɑ.roʊ.fəl `deɪ","P P PU PU U PUU P"
"trimeter","anapestic","Z200647106","Lewis Carroll","The Hunting of the Snark",1874,2,0,0,0,2,0,"Whenever the Butcher was by,",0,0,0,0,1,"(86, 22)","None",8,5,3,5,8,"wswwswws","wsswswsw","wswwswws","wswwswws","when  EV  ER  the  BUTCH  er  WAS  by","when  EV  er  the  BUTCH  er  was  BY","when  EV  er  the  BUTCH  er  was  by","wsswswsw | wsswssww | wswwswsw | wswwssww",0.625,0.375,0.625,1,"wɛ.`nɛ.vɛː ðə `bʊ.ʧɛː wɑz baɪ","UPU U PU U U"
"tetrameter","anapestic","Z200647106","Lewis Carroll","The Hunting of the Snark",1874,7,5,0,0,1,1,"The Beaver kept looking the opposite way,",0,0,0,0,1,"(87, 22)","None",11,8,4,6,11,"wswwswwswws","wswwsswsws","wswwswwswws","wswwswwswws","the  BEA  ver  kept  LOOK  ING  the  OP  posite  WAY","the  BEA  ver  kept  LOOK  ing  the  OP  posite  way","the  BEA  ver  KEPT  LOOK  ing  the  OP  posite  WAY","wswwsswsws | wsswsswsws | wswsswwsws | wswswswsws | wsswswwsws",0.727272727273,0.363636363636,0.545454545455,1,"ðə `biː.vɛː `kɛpt `lʊ.kɪŋ ðə `ɑp.zət `weɪ","U PU P PU U PU P"
"trimeter","anapestic","Z200647106","Lewis Carroll","The Hunting of the Snark",1874,8,5,0,0,2,1,"And appeared unaccountably shy.",1,0,1,0,1,"(88, 22)","None",9,5,9,4,9,"wwswwswws","swsswswsw","wwswwswws","wwswwswws","AND  ap  PEARED  UN  ac  CO  un  TABLY  shy","and  ap  PEARED  un  ac  CO  un  tably  SHY","and  ap  PEARED  UN  ac  CO  un  tably  SHY","swsswswsw | swsswswws | swsswswss | wwsswswsw | wswswswsw | swswwswsw | wwsswswws | wwsswswss | wswswswws | swswwswws | wswswswss | swswwswss | wwswwswsw | wwswwswws | wwswwswss",0.555555555556,1,0.444444444444,1,"ænd ə.`pɪrd 'ə.nʌ.`kaʊn.tʌ.bliː `ʃaɪ","U UP SUPUU P"
"tetrameter","anapestic","Z200647106","Lewis Carroll","The Hunting of the Snark",1874,5,5,0,0,0,0,"The Bellman himself they all praised to the skies",1,1,0,0,1,"(89, 23)","None",11,11,4,6,11,"wswwswwswws","wswwswwswws","wswwswwswws","wswwswwswws","the  BELL  man  him  SELF  they  all  PRAISED  to  the  SKIES","the  BELL  man  him  SELF  they  all  PRAISED  to  the  SKIES","the  BELL  man  him  SELF  they  all  PRAISED  to  the  SKIES","wswwswwswws | wswsswwswws | wsswswwswws | wswswswswws",1,0.363636363636,0.545454545455,1,"ðə `bɛl.mən hɪm.`sɛlf ðeɪ ɔːl `preɪzd tuː ðə `skaɪz","U PU UP U U P U U P"
"trimeter","anapestic","Z200647106","Lewis Carroll","The Hunting of the Snark",1874,1,0,0,0,1,0,"Such a carriage, such ease and such grace!",1,0,1,0,1,"(90, 23)","None",9,8,9,4,9,"wwswwswws","wwsswswws","wwswwswws","wwswwswws","such  a  CAR  RIAGE  such  EASE  and  such  GRACE","such  a  CAR  riage  such  EASE  and  such  GRACE","such  a  CAR  riage  such  EASE  and  such  GRACE","wwsswswws | wwswwswws",0.888888888889,1,0.444444444444,1,"səʧ eɪ `kæ.rɪʤ səʧ `iːz ænd səʧ `greɪs","U U PU U P U U P"
"tetrameter","anapestic","Z200647106","Lewis Carroll","The Hunting of the Snark",1874,4,0,0,0,3,1,"Such solemnity, too! One could see he was wise,",1,0,1,0,1,"(91, 23)","None",12,8,12,6,12,"wwswwswwswws","swswswswswws","wwswwswwswws","wwswwswwswws","SUCH  so  LE  mn  ITY  too  ONE  could  SEE  he  was  WISE","such  so  LE  mn  ity  TOO  one  could  SEE  he  was  WISE","such  so  LE  mn  ity  TOO  one  could  SEE  he  was  WISE","swswswswswws | swswwswwswws | swswsswwswws | wwswswswswws | wwswwswwswws | wwswsswwswws | wswswswwswws",0.666666666667,1,0.5,1,"səʧ sə.`lɛm.nʌ.tiː `tuː wʌn kʊd `siː hiː wɑz `waɪz","U UPUU P U U P U U P"
"trimeter","anapestic","Z200647106","Lewis Carroll","The Hunting of the Snark",1874,2,0,0,0,1,1,"The moment one looked in his face!",1,0,0,0,1,"(92, 23)","None",8,5,3,5,8,"wswwswws","wswswsws","wswwswws","wswwswws","the  MO  ment  ONE  looked  IN  his  FACE","the  MO  ment  one  LOOKED  in  his  FACE","the  MO  ment  one  LOOKED  IN  his  FACE","wswswsws | wswwswws | wsswswws",0.625,0.375,0.625,1,"ðə `moʊ.mənt wʌn `lʊkt `ɪn hɪz `feɪs","U PU U P P U P"
"tetrameter","anapestic","Z200647106","Lewis Carroll","The Hunting of the Snark",1874,3,0,0,0,1,2,"He had bought a large map representing the sea,",0,0,1,0,1,"(93, 24)","None",12,6,12,6,12,"wwswwswwswws","swswswswswsw","wwswwswwswws","wwswwswwswws","HE  had  BOUGHT  a  LARGE  map  REP  re  SENT  ing  THE  sea","he  had  BOUGHT  a  large  MAP  rep  re  SENT  ing  the  SEA","HE  had  BOUGHT  a  LARGE  MAP  REP  re  SENT  ing  the  SEA","swswswswswsw | wwswswswswsw | swswswswswws | wwswswswswws | swswswswssws | wwswswswssws",0.5,1,0.5,1,"`hiː hæd `bɑt eɪ `lɑrʤ `mæp 'rɛ.prɪ.`zɛn.tɪŋ ðə `siː","P U P U P P SUPU U P"
"trimeter","anapestic","Z200647106","Lewis Carroll","The Hunting of the Snark",1874,7,5,0,0,1,1,"Without the least vestige of land:",0,0,0,0,1,"(94, 24)","None",8,5,3,5,8,"wswwswws","wswsswsw","wswwswws","wswwswws","with  OUT  the  LEAST  VES  tige  OF  land","with  OUT  the  least  VES  tige  of  LAND","with  OUT  the  LEAST  VES  tige  of  LAND","wswsswsw | wswwssws | wswsswws | wswswsws",0.625,0.375,0.625,1,"wɪ.`θaʊt ðə `liːst `vɛ.stɪʤ ʌv `lænd","UP U P PU U P"
"tetrameter","anapestic","Z200647106","Lewis Carroll","The Hunting of the Snark",1874,0,0,0,0,0,0,"And the crew were much pleased when they found it to be",1,1,1,0,1,"(95, 24)","None",12,12,12,6,12,"wwswwswwswws","wwswwswwswws","wwswwswwswws","wwswwswwswws","and  the  CREW  were  much  PLEASED  when  they  FOUND  it  to  BE","and  the  CREW  were  much  PLEASED  when  they  FOUND  it  to  BE","and  the  CREW  were  much  PLEASED  when  they  FOUND  it  to  BE","wwswwswwswws",1,1,0.5,1,"ænd ðə `kruː wɛː mʌʧ `pliːzd wɛn ðeɪ `faʊnd ɪt tuː `biː","U U P U U P U U P U U P"
"trimeter","anapestic","Z200647106","Lewis Carroll","The Hunting of the Snark",1874,0,0,0,0,0,0,"A map they could all understand.",0,0,0,0,1,"(96, 24)","None",8,5,3,5,8,"wswwswws","wswswsws","wswwswws","wswwswws","a  MAP  they  COULD  all  UN  der  STAND","a  MAP  they  could  ALL  un  der  STAND","a  MAP  they  COULD  all  UN  der  STAND","wswswsws",0.625,0.375,0.625,1,"eɪ `mæp ðeɪ `kʊd ɔːl 'ən.dɛː.`stænd","U P U P U SUP"
"tetrameter","anapestic","Z200647106","Lewis Carroll","The Hunting of the Snark",1874,1,0,0,0,0,1,"“What's the good of Mercator's North Poles and Equators,",0,0,0,0,1,"(97, 25)","None",13,5,9,4,13,"wwswwswwswwsw","swswswsws","wwswwswwswwsw","wwswwswwswwsw","WHAT'S  the  GOOD  of  MERCATOR'S  north  POLES  and  EQUATORS","what's  the  GOOD  of  mercator's  NORTH  poles  and  EQUATORS","WHAT'S  the  GOOD  of  MERCATOR'S  NORTH  POLES  and  EQUATORS","swswswsws | wwswswsws",0.384615384615,0.692307692308,0.307692307692,1,"`wəts ðə `gʊd ʌv `məːkeɪʌææɛtbkslʃs `nɔːrθ `poʊlz ænd `kwɪeɪʌtz","P U P U P P P U P"
"trimeter","anapestic","Z200647106","Lewis Carroll","The Hunting of the Snark",1874,3,0,0,0,2,1,"Tropics, Zones, and Meridian Lines?”",0,0,0,0,0,"(98, 25)","None",9,4,7,3,8,"swswwswws","sswswsws","swswwswws","wwswwswws","TROP  ICS  zones  AND  merid  I  an  LINES","TROP  ics  ZONES  and  merid  I  an  lines","TROP  ics  ZONES  and  merid  I  an  LINES","sswswsws | swswwsws | swswssws | swswswws",0.444444444444,0.777777777778,0.333333333333,0.888888888889,"`trɑ.pɪks `zoʊnz ænd mɛː.`ɪ.djən `laɪnz","PU P U UPU P"
"tetrameter","anapestic","Z200647106","Lewis Carroll","The Hunting of the Snark",1874,7,5,0,0,1,1,"So the Bellman would cry: and the crew would reply",1,0,1,0,1,"(99, 25)","None",12,8,12,6,12,"wwswwswwswws","wwswswswssws","wwswwswwswws","wwswwswwswws","so  the  BELL  man  WOULD  cry  AND  the  CREW  WOULD  re  PLY","so  the  BELL  man  would  CRY  and  the  CREW  would  re  PLY","so  the  BELL  man  WOULD  CRY  and  the  CREW  WOULD  re  PLY","wwswswswssws | wwswsswswsws | wwswswswswws | wwswwswswsws | wwswswswswss | wwsswswswsws | wwswsswwssws | wwswsswwswws | wwswwswwssws | wwswwswwswws | wwswsswwswss | wwsswswwssws | wwswwswwswss | wwsswswwswws | wwsswswwswss | wwswswswswsw",0.666666666667,1,0.5,1,"soʊ ðə `bɛl.mən `wʊd `kraɪ ænd ðə `kruː `wʊd rɪ.`plaɪ","U U PU P P U U P P UP"
"trimeter","anapestic","Z200647106","Lewis Carroll","The Hunting of the Snark",1874,7,5,0,0,1,1,"“They are merely conventional signs!",1,0,1,0,1,"(100, 25)","None",9,6,9,4,9,"wwswwswws","swswwswsw","wwswwswws","wwswwswws","THEY  are  MERE  ly  con  VEN  tion  AL  signs","they  are  MERE  ly  con  VEN  tion  al  SIGNS","THEY  are  MERE  ly  con  VEN  tion  al  SIGNS","swswwswsw | wwswwswsw | swswsswsw | swsswswsw | wwswsswsw | wwsswswsw | swswwswws | wwswwswws | swswsswws | swswwswss | swsswswws | wwswsswws | wwswwswss | wwsswswws | swswswsws | wwswswsws",0.666666666667,1,0.444444444444,1,"`ðeɪ ɑr `mɪr.liː kən.`vɛn.ʃə.nəl `saɪnz","P U PU UPUU P"
"tetrameter","anapestic","Z300289647","Robert Browning","How They Brought the Good News from Ghent to Aix",1838,3,0,0,0,2,1,"I sprang to the stirrup, and Joris, and he;",0,0,0,0,1,"(1, 1)","None",11,7,4,6,11,"wswwswwswws","wswwswswsw","wswwswwswws","wswwswwswws","i  SPRANG  to  the  STIR  rup  AND  joris  AND  he","i  SPRANG  to  the  STIR  rup  and  JORIS  and  he","i  SPRANG  to  the  STIR  rup  and  JORIS  and  he","wswwswswsw | wswwswwsws | wswwswwsww | wswwsswsws | wswwsswsww",0.636363636364,0.363636363636,0.545454545455,1,"aɪ `spræŋ tuː ðə `stɛː.əp ænd `dʒɹɔːɪs ænd hiː","U P U U PU U P U U"
"tetrameter","anapestic","Z300289647","Robert Browning","How They Brought the Good News from Ghent to Aix",1838,4,0,0,0,2,2,"I galloped, Dirck galloped, we galloped all three;",0,0,0,0,1,"(2, 1)","None",11,7,4,6,11,"wswwswwswws","wsswsswswsw","wswwswwswws","wswwswwswws","i  GAL  LOPED  dirck  GAL  LOPED  we  GAL  loped  ALL  three","i  GAL  loped  dirck  GAL  loped  we  GAL  loped  all  THREE","i  GAL  loped  DIRCK  GAL  loped  we  GAL  loped  ALL  THREE","wsswsswswsw | wsswsswssws | wsswswsswsw | wswwsswswsw | wsswswwswsw | wsswsswswss | wswwsswssws | wsswswwssws | wsswsswswws | wswsswsswsw | wswsswwswsw | wswsswwssws | wswswswswsw | wswswswssws | wswsswsswss | wswsswsswws | wswsswwswss | wswsswwswws | wswsswswsws | wswswswswss | wswswswswws | wswswwsswsw | wswsswswwsw | wswswwswwsw | wswswwswwss",0.636363636364,0.363636363636,0.545454545455,1,"aɪ `gæ.ləpt `dəːk `gæ.ləpt wiː `gæ.ləpt `ɔːl `θriː","U PU P PU U PU P P"
"tetrameter","anapestic","Z300289647","Robert Browning","How They Brought the Good News from Ghent to Aix",1838,2,0,0,0,0,2,"“Good speed!” cried the watch, as the gate-bolts undrew;",0,0,0,0,1,"(3, 1)","None",11,6,4,6,11,"wswwswwswws","swswswwsws","wswwswwswws","wswwswwswws","GOOD  speed  CRIED  the  WATCH  as  the  GATE  bolts  UNDREW","good  SPEED  cried  the  WATCH  as  the  GATE  bolts  undrew","GOOD  SPEED  CRIED  the  WATCH  as  the  GATE  BOLTS  UNDREW","swswswwsws | wsswswwsws",0.545454545455,0.363636363636,0.545454545455,1,"`gʊd `spiːd `kraɪd ðə `wɑʧ æz ðə `geɪt `boʊlts `ndɹʌʉː","P P P U P U U P P P"
"tetrameter","anapestic","Z300289647","Robert Browning","How They Brought the Good News from Ghent to Aix",1838,3,0,0,0,2,1,"“Speed!” echoed the wall to us galloping through;",0,0,0,0,1,"(4, 1)","None",11,8,4,6,11,"wswwswwswws","wsswswwswsw","wswwswwswws","wswwswwswws","speed  EC  HOED  the  WALL  to  us  GAL  lop  ING  through","speed  EC  hoed  the  WALL  to  us  GAL  lop  ing  THROUGH","SPEED  EC  hoed  the  WALL  to  us  GAL  lop  ing  through","wsswswwswsw | wswwswwswsw | sswwswwswsw",0.727272727273,0.363636363636,0.545454545455,1,"`spiːd `ɛ.koʊd ðə `wɔːl tuː əs `gæ.lə.pɪŋ θruː","P PU U P U U PUU U"
"tetrameter","anapestic","Z300289647","Robert Browning","How They Brought the Good News from Ghent to Aix",1838,5,0,0,0,2,3,"Behind shut the postern, the lights sank to rest,",0,0,0,0,1,"(5, 1)","None",11,6,4,6,11,"wswwswwswws","wswswswsws","wswwswwswws","wswwswwswws","be  HIND  shut  THE  postern  THE  lights  SANK  to  REST","be  HIND  shut  the  POSTERN  the  lights  SANK  to  rest","be  HIND  SHUT  the  POSTERN  the  LIGHTS  SANK  to  REST","wswswswsws | wsswswswsw | wsswswssws | swswswssws | wwswswswsw | wwswswssws",0.545454545455,0.363636363636,0.545454545455,1,"bɪ.`haɪnd `ʃʌt ðə `pəʊʌstn ðə `laɪts `sæŋk tuː `rɛst","UP P U P U P P U P"
"tetrameter","anapestic","Z300289647","Robert Browning","How They Brought the Good News from Ghent to Aix",1838,7,0,5,0,2,0,"And into the midnight we galloped abreast.",1,0,0,0,1,"(6, 1)","None",11,6,4,6,11,"wswwswwswws","swswsswssws","wswwswwswws","wswwswwswws","AND  in  TO  the  MID  NIGHT  we  GAL  LOPED  abr  EAST","and  IN  to  the  MID  night  we  GAL  loped  abr  EAST","and  in  TO  the  MID  NIGHT  we  GAL  loped  abr  EAST","swswsswssws | swswswwssws | swswsswswws | wwswsswssws | wswwsswssws | swswswsswws | swswswwswws | wwswswwssws | wswwswwssws | wswswswssws | wwswsswswws | wswwsswswws | wwswswsswws | wwswswwswws | wswwswsswws | wswwswwswws | wswswswswws",0.545454545455,0.363636363636,0.545454545455,1,"ænd ɪn.`tuː ðə `mɪd.'naɪt wiː `gæ.ləpt ə.`brɛst","U UP U PS U PU UP"
"tetrameter","anapestic","Z300289647","Robert Browning","How They Brought the Good News from Ghent to Aix",1838,2,0,0,0,1,1,"Not a word to each other; we kept the great pace",0,0,1,0,1,"(7, 2)","None",12,8,12,6,12,"wwswwswwswws","swswwsswswsw","wwswwswwswws","wwswwswwswws","NOT  a  WORD  to  each  OTH  ER  we  KEPT  the  GREAT  pace","not  a  WORD  to  each  OTH  er  we  KEPT  the  great  PACE","NOT  a  WORD  to  each  OTH  er  we  KEPT  the  GREAT  PACE","swswwsswswsw | wwswwsswswsw | swswwswsswsw | swswwswwswsw | swswwsswswss | wwswwswsswsw | wwswwswwswsw | wwswwsswswss | swswwswsswss | swswwswwswss | wwswwswsswss | wwswwswwswss",0.666666666667,1,0.5,1,"`nɑt eɪ `wɛːd tuː iːʧ `ə.ðɛː wiː `kɛpt ðə `greɪt `peɪs","P U P U U PU U P U P P"
"tetrameter","anapestic","Z300289647","Robert Browning","How They Brought the Good News from Ghent to Aix",1838,5,0,0,0,2,3,"Neck by neck, stride by stride, never changing our place;",0,0,1,0,1,"(8, 2)","None",12,6,12,6,12,"wwswwswwswws","swswswswswsw","wwswwswwswws","wwswwswwswws","NECK  by  NECK  stride  BY  stride  NEV  er  CHANG  ing  OUR  place","neck  by  NECK  stride  by  STRIDE  nev  er  CHANG  ing  our  PLACE","NECK  by  NECK  STRIDE  by  STRIDE  NEV  er  CHANG  ing  our  PLACE","swswswswswsw | swswswswswws | swswswswssws | swsswsswswsw | swsswsswswws | swsswsswssws | swsswswwswsw | swsswswwswws | swsswswwssws",0.5,1,0.5,1,"`nɛk baɪ `nɛk `straɪd baɪ `straɪd `nɛ.vɛː `ʧeɪn.ʤɪŋ aʊr `pleɪs","P U P P U P PU PU U P"
"tetrameter","anapestic","Z300289647","Robert Browning","How They Brought the Good News from Ghent to Aix",1838,2,0,0,0,1,1,"I turned in my saddle and made its girths tight,",0,0,0,0,1,"(9, 2)","None",11,8,4,6,11,"wswwswwswws","wswwsswswsw","wswwswwswws","wswwswwswws","i  TURNED  in  my  SAD  DLE  and  MADE  its  GIRTHS  tight","i  TURNED  in  my  SAD  dle  and  MADE  its  girths  TIGHT","i  TURNED  in  my  SAD  dle  and  MADE  its  GIRTHS  TIGHT","wswwsswswsw | wswwswwswsw | wswwsswswss | wswwswwswss",0.727272727273,0.363636363636,0.545454545455,1,"aɪ `tɛːnd ɪn maɪ `sæ.dəl ænd `meɪd ɪts `ɡəːθs `taɪt","U P U U PU U P U P P"
"tetrameter","anapestic","Z300289647","Robert Browning","How They Brought the Good News from Ghent to Aix",1838,9,5,0,0,2,2,"Then shortened each stirrup, and set the pique right,",0,0,0,0,1,"(10, 2)","None",11,7,4,6,11,"wswwswwswws","wswsswswsws","wswwswwswws","wswwswwswws","then  SHORT  ened  EACH  STIR  rup  AND  set  THE  pique  RIGHT","then  SHORT  ened  each  STIR  rup  and  SET  the  pique  RIGHT","then  SHORT  ened  EACH  STIR  rup  and  SET  the  PIQUE  RIGHT","wswsswswsws | wswwswswsws | wsswswswsws | wswsswwswsw | wswwswwswsw | wswwsswswsw | wsswswwswsw | wswswswswsw | wsswsswswsw | wswsswwswss | wswwswwswss | wswwsswswss | wsswswwswss | wswswswswss | wsswsswswss",0.636363636364,0.363636363636,0.545454545455,1,"ðɛn `ʃɔːr.tənd `iːʧ `stɛː.əp ænd `sɛt ðə `piːk `raɪt","U PU P PU U P U P P"
"tetrameter","anapestic","Z300289647","Robert Browning","How They Brought the Good News from Ghent to Aix",1838,5,0,0,0,2,3,"Rebuckled the cheek-strap, chained slacker the bit,",0,0,0,0,1,"(11, 2)","None",11,3,3,6,11,"wswwswwswws","wswswssws","wswwswwswws","wswwswwswws","rebuckled  THE  cheek  STRAP  chained  SLACK  ER  the  BIT","rebuckled  THE  cheek  strap  CHAINED  slack  er  THE  bit","REBUCKLED  the  CHEEK  STRAP  CHAINED  SLACK  er  the  BIT","wswswssws | swswwssws | swsswssws | wswswswws | swswsswws | swswwswws | swsswswws | swswswsws",0.272727272727,0.272727272727,0.545454545455,1,"`ɹbɪʌʌkld ðə `ʧiːk `stræp `ʧeɪnd `slæ.kɛː ðə `bɪt","P U P P P PU U P"
"tetrameter","anapestic","Z300289647","Robert Browning","How They Brought the Good News from Ghent to Aix",1838,5,0,0,0,3,2,"Nor galloped less steadily Roland a whit.",0,0,0,0,1,"(12, 2)","None",11,7,4,6,11,"wswwswwswws","wsswsswswsw","wswwswwswws","wswwswwswws","nor  GAL  LOPED  less  ST  EA  dily  ROL  and  A  whit","nor  GAL  loped  less  ST  ea  dily  ROL  and  a  WHIT","nor  GAL  loped  LESS  ST  ea  dily  ROL  and  a  WHIT","wsswsswswsw | wsswsswswws | wswwsswswsw | wsswswwswsw | wsswsswssws | wswsswwswsw | wswwsswswws | wsswswwswws | wswsswsswsw | wswwsswssws | wsswswwssws | wswswswswsw | wswsswwswws | wswsswsswws | wswsswwssws | wswswswswws | wswswswssws",0.636363636364,0.363636363636,0.545454545455,1,"nɔːr `gæ.ləpt `lɛs `stɛ.də.liː `roʊ.lənd eɪ `wɪt","U PU P PUU PU U P"
"tetrameter","anapestic","Z300289647","Robert Browning","How They Brought the Good News from Ghent to Aix",1838,1,0,0,0,1,0,"'T was moonset at starting; but while we drew near",0,0,0,0,0,"(13, 3)","None",12,5,11,5,4,"wwswwswwswws","swswswswwsw","wwswwswwswws","wswwswwswws","T  was  MOONSET  at  START  ing  BUT  while  we  DREW  near","t  was  MOONSET  at  start  ING  but  while  WE  drew  near","T  was  MOONSET  at  START  ing  but  while  we  DREW  near","swswswswwsw | swswswwswsw",0.416666666667,0.916666666667,0.416666666667,0.333333333333,"`tiː wɑz `mnsʉːɛt æt `stɑr.tɪŋ bət waɪl wiː `druː nɪr","P U P U PU U U U P U"
"tetrameter","anapestic","Z300289647","Robert Browning","How They Brought the Good News from Ghent to Aix",1838,5,0,0,0,1,4,"Lokeren, the cocks crew and twilight dawned clear;",0,0,0,0,1,"(14, 3)","None",11,6,3,6,11,"wswwswwswws","wswswswsw","wswwswwswws","wswwswwswws","lokeren  THE  cocks  CREW  and  TWI  light  DAWNED  clear","lokeren  THE  cocks  crew  AND  twi  light  DAWNED  clear","LOKEREN  the  COCKS  CREW  and  TWI  LIGHT  DAWNED  CLEAR","wswswswsw | swsswswsw | wswswswss | wswswswws | wswswssws | swsswswss | swsswswws | swsswssws | swswswsws",0.545454545455,0.272727272727,0.545454545455,1,"`ləʊʌkɹn ðə `kɑks `kruː ænd `twaɪ.'laɪt `dɔːnd `klɪr","P U P P U PS P P"
"tetrameter","anapestic","Z300289647","Robert Browning","How They Brought the Good News from Ghent to Aix",1838,5,0,0,0,2,3,"At Boom, a great yellow star came out to see;",0,0,0,0,1,"(15, 3)","None",11,5,4,6,11,"wswwswwswws","swswswswsws","wswwswwswws","wswwswwswws","AT  boom  A  great  YEL  low  STAR  came  OUT  to  SEE","at  BOOM  a  great  YEL  low  star  CAME  out  to  SEE","AT  BOOM  a  GREAT  YEL  low  STAR  CAME  out  to  SEE","swswswswsws | swswsswswws | wswsswswsws | wswsswsswws | wswswswswws | wswswwswsws | wswswwsswws",0.454545454545,0.363636363636,0.545454545455,1,"`æt `buːm eɪ `greɪt `jɛ.loʊ `stɑr `keɪm aʊt tuː `siː","P P U P PU P P U U P"
"tetrameter","anapestic","Z300289647","Robert Browning","How They Brought the Good News from Ghent to Aix",1838,4,0,0,0,2,2,"At Düffeld, 't was morning as plain as could be;",0,0,0,0,0,"(16, 3)","None",12,4,9,7,6,"wswwwswwswws","swswswswsws","wswwwswwswws","wswwswwswws","AT  düffeld  T  was  MORN  ing  AS  plain  AS  could  BE","at  DÜFFELD  t  was  morn  ING  as  plain  AS  could  be","AT  DÜFFELD  T  was  MORN  ing  as  PLAIN  as  could  BE","swswswswsws | swswswswsww | swswswwswsw | swswswwswws | swswsswswsw | swswsswswws | wsswswwswsw | wsswswwswws | wsswsswswsw | wsswsswswws",0.333333333333,0.75,0.583333333333,0.5,"`æt `dfʉːɛld `tiː wɑz `mɔːr.nɪŋ æz `pleɪn æz kʊd `biː","P P P U PU U P U U P"
"tetrameter","anapestic","Z300289647","Robert Browning","How They Brought the Good News from Ghent to Aix",1838,4,0,0,0,1,3,"And from Mecheln church-steeple we heard the half-chime,",0,0,0,0,1,"(17, 3)","None",12,7,11,5,12,"wwswwswwswws","wwswswswsws","wwswwswwswws","wwswwswwswws","and  from  MECHELN  church  STE  eple  WE  heard  THE  half  CHIME","and  from  MECHELN  church  ste  EPLE  we  heard  THE  half  chime","and  from  MECHELN  CHURCH  STE  eple  WE  HEARD  the  HALF  CHIME","wwswswswsws | wwswswsswsw | wwswswwswsw | wwswsswswsw | wwswswsswss | wwswswwswss | wwswsswswss",0.583333333333,0.916666666667,0.416666666667,1,"ænd frʌm `mtʃɛɛləːn `ʧɛːʧ `stiː.pəl `wiː `hɛːd ðə `hæf `ʧaɪm","U U P P PU P P U P P"
"tetrameter","anapestic","Z300289647","Robert Browning","How They Brought the Good News from Ghent to Aix",1838,3,0,0,0,2,1,"So, Joris broke silence with, “Yet there is time!”",0,0,0,0,1,"(18, 3)","None",11,6,4,6,11,"wswwswwswws","wswswswsws","wswwswwswws","wswwswwswws","so  JORIS  broke  SI  lence  WITH  yet  THERE  is  TIME","so  JORIS  broke  si  LENCE  with  yet  THERE  is  time","so  JORIS  BROKE  SI  lence  with  yet  there  is  TIME","wswswswsws | wswswswwsw | wswswwswws | wswsswswws",0.545454545455,0.363636363636,0.545454545455,1,"soʊ `dʒɹɔːɪs `broʊk `saɪ.ləns wɪð jɛt ðɛr ɪz `taɪm","U P P PU U U U U P"
"tetrameter","anapestic","Z300289647","Robert Browning","How They Brought the Good News from Ghent to Aix",1838,1,0,0,0,1,0,"At Aershot, up leaped of a sudden the sun,",0,0,0,0,1,"(19, 4)","None",11,6,4,6,11,"wswwswwswws","wswswwssws","wswwswwswws","wswwswwswws","at  AERSHOT  up  LEAPED  of  a  SUD  DEN  the  SUN","at  AERSHOT  up  leaped  OF  a  sud  DEN  the  sun","at  AERSHOT  up  LEAPED  of  a  SUD  den  the  SUN","wswswwssws | wswswwswws",0.545454545455,0.363636363636,0.545454545455,1,"æt `əːʃɑt əp `lɛpt ʌv eɪ `sə.dən ðə `sən","U P U P U U PU U P"
