author	title	date	text	scansion	num_sylls	frequency
John Milton	from Paradise Lost (IV.222-44)	1667	Which from his darksome passage now appears,	wswswswsws	10	1
John Milton	from Paradise Lost (IV.222-44)	1667	And now divided into four main Streams,	wswswswsws	10	1
John Milton	from Paradise Lost (IV.222-44)	1667	Runs diverse, wand'ring many a famous Realm	wswswswsws	10	1
John Milton	from Paradise Lost (IV.222-44)	1667	And country whereof here needs no account,	wswswswsws	10	1
John Milton	from Paradise Lost (IV.222-44)	1667	But rather to tell how, if Art could tell,	wswswswsws	10	1
John Milton	from Paradise Lost (IV.222-44)	1667	How from that Sapphire Fount the crisped Brooks,	wswswswsws	10	1
John Milton	from Paradise Lost (IV.222-44)	1667	Rolling on Orient Pearl and sands of Gold,	wswswswsws	10	1
John Milton	from Paradise Lost (IV.222-44)	1667	With mazy error under pendant shades	wswswswsws	10	1
John Milton	from Paradise Lost (IV.222-44)	1667	Ran nectar, visiting each plant, and fed	wswswswsws	10	1
John Milton	from Paradise Lost (IV.222-44)	1667	Flow'rs worthy of Paradise, which not nice Art	wswswswsws	10	1
John Milton	from Paradise Lost (IV.222-44)	1667	In Beds and curious Knots, but Nature boon	wswswswsws	10	1
John Milton	from Paradise Lost (IV.222-44)	1667	Pour'd forth profuse on Hill and Dale and Plain.	wswswswsws	10	1
John Milton	Sabrina Fair (from Comus)	1634	Sabrina fair,	wsws	4	1
John Milton	Sabrina Fair (from Comus)	1634	Listen where thou art sitting	wswsws	6	1
John Milton	Sabrina Fair (from Comus)	1634	Under the glassie, cool, translucent wave,	wswswswsws	10	1
John Milton	Sabrina Fair (from Comus)	1634	In twisted braids of Lillies knitting	wswswsws	8	1
John Milton	Sabrina Fair (from Comus)	1634	The loose train of thy amber-dropping hair,	wswswswsws	10	1
John Milton	Sabrina Fair (from Comus)	1634	Listen for dear honour's sake,	wswswsws	8	1
John Milton	Sabrina Fair (from Comus)	1634	Goddess of the silver lake,	wswswsws	8	1
John Milton	Sabrina Fair (from Comus)	1634	Listen and save.	wsws	4	1
John Milton	Sabrina Fair (from Comus)	1634	By the rushy-fringèd bank,	wswswsws	8	1
John Milton	Sabrina Fair (from Comus)	1634	Where grows the Willow and the Osier dank,	wswswswsws	10	1
John Milton	Sabrina Fair (from Comus)	1634	My sliding Chariot stayes,	wswsws	6	1
John Milton	Sabrina Fair (from Comus)	1634	Thick set with Agat, and the azure sheen	wswswswsws	10	1
John Milton	Sabrina Fair (from Comus)	1634	Of Turkis blew, and Emrauld green,	wswswsws	8	1
John Milton	Sabrina Fair (from Comus)	1634	That in the channell strayes;	wswsws	6	1
John Milton	Sabrina Fair (from Comus)	1634	Whilst from off the waters fleet	wswsws	6	1
John Milton	Sabrina Fair (from Comus)	1634	Thus I set my printless feet	wswswsws	8	1
John Milton	Sabrina Fair (from Comus)	1634	O'er the Cowslip's Velvet head,	wsws	4	1
John Milton	Sabrina Fair (from Comus)	1634	That bends not as I tread,	wswsws	6	1
John Milton	Sabrina Fair (from Comus)	1634	Gentle swain at thy request	wswswsws	8	1
John Milton	Sabrina Fair (from Comus)	1634	I am here.	wsws	4	1
John Milton	On His Blindness	1652	When I consider how my light is spent	wswswswsws	10	1
John Milton	On His Blindness	1652	Ere half my days, in this dark world and wide,	wswswswsws	10	1
John Milton	On His Blindness	1652	And that one talent which is death to hide	wswswswsws	10	1
John Milton	On His Blindness	1652	Lodged with me useless, though my soul more bent	wswswswsws	10	1
John Milton	On His Blindness	1652	To serve therewith my Maker, and present	wswswswsws	10	1
John Milton	On His Blindness	1652	My true account, lest he returning chide;	wswswswsws	10	1
John Milton	On His Blindness	1652	"""Doth God exact day-labor, light denied?"""	wswswswsws	10	1
John Milton	On His Blindness	1652	I fondly ask; but Patience to prevent	wswswswsws	10	1
John Milton	On His Blindness	1652	"That murmur, soon replies, ""God doth not need"	wswswswsws	10	1
John Milton	On His Blindness	1652	Either man's work or his own gifts: who best	wswswswsws	10	1
John Milton	On His Blindness	1652	Bear his mild yoke, they serve him best. His state	wswswswsws	10	1
John Milton	On His Blindness	1652	Is kingly. Thousands at his bidding speed	wswswswsws	10	1
John Milton	On His Blindness	1652	And post o'er land and ocean without rest:	wswswswsws	10	1
John Milton	On His Blindness	1652	"They also serve who only stand and wait."""	wswswswsws	10	1
Wilfred Owen	Anthem for Doomed Youth	1917	What passing-bells for these who die as cattle?	wswswswsws	10	1
Wilfred Owen	Anthem for Doomed Youth	1917	Only the monstrous anger of the guns.	wswswswsws	10	1
Wilfred Owen	Anthem for Doomed Youth	1917	Only the stuttering rifles' rapid rattle	wswswswsws	10	1
Wilfred Owen	Anthem for Doomed Youth	1917	Can patter out their hasty orisons.	wswswswsws	10	1
Wilfred Owen	Anthem for Doomed Youth	1917	No mockeries now for them; no prayers nor bells;	wswswswsws	10	1
Wilfred Owen	Anthem for Doomed Youth	1917	Nor any voice of mourning save the choirs,--	wswswswsws	10	1
Wilfred Owen	Anthem for Doomed Youth	1917	The shrill, demented choirs of wailing shells;	wswswswsws	10	1
Wilfred Owen	Anthem for Doomed Youth	1917	And bugles calling for them from sad shires.	wswswswsws	10	1
Wilfred Owen	Anthem for Doomed Youth	1917	What candles may be held to speed them all?	wswswswsws	10	1
Wilfred Owen	Anthem for Doomed Youth	1917	Not in the hands of boys but in their eyes	wswswswsws	10	1
Wilfred Owen	Anthem for Doomed Youth	1917	Shall shine the holy glimmers of goodbyes.	wswswswsws	10	1
Wilfred Owen	Anthem for Doomed Youth	1917	The pallor of girls' brows shall be their pall;	wswswswsws	10	1
Wilfred Owen	Anthem for Doomed Youth	1917	Their flowers the tenderness of patient minds,	wswswswsws	10	1
Wilfred Owen	Anthem for Doomed Youth	1917	And each slow dusk a drawing-down of blinds.	wswswswsws	10	1
Dorothy Parker	Resume	1926	Razors pain you;	wsws	4	1
Dorothy Parker	Resume	1926	Rivers are damp;	wsws	4	1
Dorothy Parker	Resume	1926	Ac ids stain you;	wsws	4	1
Dorothy Parker	Resume	1926	And drugs cause cramp;	wsws	4	1
Dorothy Parker	Resume	1926	Guns aren’t lawful;	wsws	4	1
Dorothy Parker	Resume	1926	Nooses give;	wsws	4	1
Dorothy Parker	Resume	1926	Gas smells awful;	wsws	4	1
Dorothy Parker	Resume	1926	You might as well live.	wsws	4	1
Alexander Pope	Dulness’ Apocalypse (The Dunciad 4.627-56)	1742	In vain, in vain— the all-composing hour	wswswswswsw	11	1
Alexander Pope	Dulness’ Apocalypse (The Dunciad 4.627-56)	1742	Resistless falls; the Muse obeys the power.	wswswswswsw	11	1
Alexander Pope	Dulness’ Apocalypse (The Dunciad 4.627-56)	1742	She comes! she comes! the sable throne behold	wswswswsws	10	1
Alexander Pope	Dulness’ Apocalypse (The Dunciad 4.627-56)	1742	Of Night primeval, and of Chaos old!	wswswswsws	10	1
Alexander Pope	Dulness’ Apocalypse (The Dunciad 4.627-56)	1742	Before her Fancy's gilded clouds decay,	wswswswsws	10	1
Alexander Pope	Dulness’ Apocalypse (The Dunciad 4.627-56)	1742	And all its varying rainbows die away.	wswswswsws	10	1
Alexander Pope	Dulness’ Apocalypse (The Dunciad 4.627-56)	1742	Wit shoots in vain its momentary fires,	wswswswswsw	11	1
Alexander Pope	Dulness’ Apocalypse (The Dunciad 4.627-56)	1742	The meteor drops, and in a flash expires.	wswswswswsw	11	1
Alexander Pope	Dulness’ Apocalypse (The Dunciad 4.627-56)	1742	As one by one, at dread Medea's strain,	wswswswsws	10	1
Alexander Pope	Dulness’ Apocalypse (The Dunciad 4.627-56)	1742	The sick'ning stars fade off th' ethereal plain;	wswswswsws	10	1
Alexander Pope	Dulness’ Apocalypse (The Dunciad 4.627-56)	1742	As Argus' eyes, by Hermes' wand opprest,	wswswswsws	10	1
Alexander Pope	Dulness’ Apocalypse (The Dunciad 4.627-56)	1742	Closed one by one to everlasting rest;	wswswswsws	10	1
Alexander Pope	Dulness’ Apocalypse (The Dunciad 4.627-56)	1742	Thus at her felt approach, and secret might,	wswswswsws	10	1
Alexander Pope	Dulness’ Apocalypse (The Dunciad 4.627-56)	1742	Art after Art goes out, and all is night.	wswswswsws	10	1
Alexander Pope	Dulness’ Apocalypse (The Dunciad 4.627-56)	1742	See skulking Truth to her old cavern fled,	wswswswsws	10	1
Alexander Pope	Dulness’ Apocalypse (The Dunciad 4.627-56)	1742	Mountains of casuistry heap'd o'er her head!	wswswswsws	10	1
Alexander Pope	Dulness’ Apocalypse (The Dunciad 4.627-56)	1742	Philosophy, that lean'd on Heaven before,	wswswswsws	10	1
Alexander Pope	Dulness’ Apocalypse (The Dunciad 4.627-56)	1742	Shrinks to her second cause, and is no more.	wswswswsws	10	1
Alexander Pope	Dulness’ Apocalypse (The Dunciad 4.627-56)	1742	Physic of Metaphysic begs defence,	wswswswsws	10	1
Alexander Pope	Dulness’ Apocalypse (The Dunciad 4.627-56)	1742	And Metaphysic calls for aid on Sense!	wswswswsws	10	1
Alexander Pope	Dulness’ Apocalypse (The Dunciad 4.627-56)	1742	See Mystery to Mathematics fly!	wswswswsws	10	1
Alexander Pope	Dulness’ Apocalypse (The Dunciad 4.627-56)	1742	In vain! they gaze, turn giddy, rave, and die.	wswswswsws	10	1
Alexander Pope	Dulness’ Apocalypse (The Dunciad 4.627-56)	1742	Religion blushing veils her sacred fires,	wswswswswsw	11	1
Alexander Pope	Dulness’ Apocalypse (The Dunciad 4.627-56)	1742	And unawares Morality expires.	wswswswswsw	11	1
Alexander Pope	Dulness’ Apocalypse (The Dunciad 4.627-56)	1742	Nor public flame, nor private, dares to shine;	wswswswsws	10	1
Alexander Pope	Dulness’ Apocalypse (The Dunciad 4.627-56)	1742	Nor human spark is left, nor glimpse divine!	wswswswsws	10	1
Alexander Pope	Dulness’ Apocalypse (The Dunciad 4.627-56)	1742	Lo! thy dread empire Chaos! is restor'd;	wswswsws	8	1
Alexander Pope	Dulness’ Apocalypse (The Dunciad 4.627-56)	1742	Light dies before thy uncreating word:	wswswswsws	10	1
Alexander Pope	Dulness’ Apocalypse (The Dunciad 4.627-56)	1742	Thy hand, great Anarch! lets the curtain fall;	wswswswsws	10	1
Alexander Pope	Dulness’ Apocalypse (The Dunciad 4.627-56)	1742	And universal Darkness buries all.	wswswswsws	10	1
Alexander Pope	An Essay on Criticism (excerpt: ll. 362-73)	1711	True Ease in Writing comes from Art, not Chance,	wswswswsws	10	1
Alexander Pope	An Essay on Criticism (excerpt: ll. 362-73)	1711	As those move easiest who have learn'd to dance.	wswswswsws	10	1
Alexander Pope	An Essay on Criticism (excerpt: ll. 362-73)	1711	'Tis not enough no Harshness gives Offence,	wswswswsws	10	1
Alexander Pope	An Essay on Criticism (excerpt: ll. 362-73)	1711	The Sound must seem an Echo to the Sense.	wswswswsws	10	1
Alexander Pope	An Essay on Criticism (excerpt: ll. 362-73)	1711	Soft is the Strain when Zephyr gently blows,	wswswswsws	10	1
Alexander Pope	An Essay on Criticism (excerpt: ll. 362-73)	1711	And the smooth Stream in smoother Numbers flows;	wswswswsws	10	1
Alexander Pope	An Essay on Criticism (excerpt: ll. 362-73)	1711	But when loud Surges lash the sounding Shore,	wswswswsws	10	1
Alexander Pope	An Essay on Criticism (excerpt: ll. 362-73)	1711	The hoarse, rough Verse shou'd like the Torrent roar.	wswswswsws	10	1
Alexander Pope	An Essay on Criticism (excerpt: ll. 362-73)	1711	When Ajax strives some Rock's vast Weight to throw,	wswswswsws	10	1
Alexander Pope	An Essay on Criticism (excerpt: ll. 362-73)	1711	The Line too labours, and the Words move slow;	wswswswsws	10	1
Alexander Pope	An Essay on Criticism (excerpt: ll. 362-73)	1711	Not so, when swift Camilla scours the Plain,	wswswswsws	10	1
Alexander Pope	An Essay on Criticism (excerpt: ll. 362-73)	1711	Flies o'er th'unbending Corn, and skims along the Main.	wswswswswsws	12	1
Walter Ralegh	Even Such Is Time		Even such is time, which takes in trust	wswswsws	8	1
Walter Ralegh	Even Such Is Time		Our youth, our joys, and all we have,	wswswsws	8	1
Walter Ralegh	Even Such Is Time		And pays us but with age and dust;	wswswsws	8	1
Walter Ralegh	Even Such Is Time		Who in the dark and silent grave	wswswsws	8	1
Walter Ralegh	Even Such Is Time		When we have wandered all our ways	wswswsws	8	1
Walter Ralegh	Even Such Is Time		Shuts up the story of our days;	wswswsws	8	1
Walter Ralegh	Even Such Is Time		And from which earth, and grave, and dust	wswswsws	8	1
Walter Ralegh	Even Such Is Time		The Lord shall raise me up, I trust.	wswswsws	8	1
Dorothy Parker	Resume	1926	Razors pain you;	wsws	4	1
Dorothy Parker	Resume	1926	Rivers are damp;	wsws	4	1
Dorothy Parker	Resume	1926	Ac ids stain you;	wsws	4	1
Dorothy Parker	Resume	1926	And drugs cause cramp;	wsws	4	1
Dorothy Parker	Resume	1926	Guns aren’t lawful;	wsws	4	1
Dorothy Parker	Resume	1926	Nooses give;	wsws	4	1
Dorothy Parker	Resume	1926	Gas smells awful;	wsws	4	1
Dorothy Parker	Resume	1926	You might as well live.	wsws	4	1
Christina Rossetti	Echo	1862	Come to me in the silence of the night;	wswswswsws	10	1
Christina Rossetti	Echo	1862	Come in the speaking silence of a dream;	wswswswsws	10	1
Christina Rossetti	Echo	1862	Come with soft rounded cheeks and eyes as bright	wswswswsws	10	1
Christina Rossetti	Echo	1862	As sunlight on a stream;	wswsws	6	1
Christina Rossetti	Echo	1862	Come back in tears,	wsws	4	1
Christina Rossetti	Echo	1862	O memory, hope, love of finished years.	wswswswsws	10	1
Christina Rossetti	Echo	1862	O dream how sweet, too sweet, too bitter-sweet,	wswswswsws	10	1
Christina Rossetti	Echo	1862	Whose wakening should have been in Paradise,	wswswswsws	10	1
Christina Rossetti	Echo	1862	Where souls brim-full of love abide and meet;	wswswswsws	10	1
Christina Rossetti	Echo	1862	Where thirsting longing eyes	wswsws	6	1
Christina Rossetti	Echo	1862	Watch the slow door	wsws	4	1
Christina Rossetti	Echo	1862	That opening, letting in, lets out no more.	wswswswsws	10	1
Christina Rossetti	Echo	1862	Yet come to me in dreams, that I may live	wswswswsws	10	1
Christina Rossetti	Echo	1862	My very life again though cold in death;	wswswswsws	10	1
Christina Rossetti	Echo	1862	Come back to me in dreams, that I may give	wswswswsws	10	1
Christina Rossetti	Echo	1862	Pulse for pulse, breath for breath:	wswsws	6	1
Christina Rossetti	Echo	1862	Speak low, lean low,	wsws	4	1
Christina Rossetti	Echo	1862	As long ago, my love, how long ago.	wswswswsws	10	1
Dante Gabriel Rossetti	Sudden Light	1863	I have been here before,	wswsws	6	1
Dante Gabriel Rossetti	Sudden Light	1863	But when or how I cannot tell:	wswswsws	8	1
Dante Gabriel Rossetti	Sudden Light	1863	I know the grass beyond the door,	wswswsws	8	1
Dante Gabriel Rossetti	Sudden Light	1863	The sweet keen smell,	wsws	4	1
Dante Gabriel Rossetti	Sudden Light	1863	The sighing sound, the lights around the shore.	wswswswsws	10	1
Dante Gabriel Rossetti	Sudden Light	1863	You have been mine before,--	wswsws	6	1
Dante Gabriel Rossetti	Sudden Light	1863	How long ago I may not know:	wswswsws	8	1
Dante Gabriel Rossetti	Sudden Light	1863	But just when at that swallow's soar	wswswsws	8	1
Dante Gabriel Rossetti	Sudden Light	1863	Your neck turned so,	wsws	4	1
Dante Gabriel Rossetti	Sudden Light	1863	Some veil did fall,--I knew it all of yore.	wswswswsws	10	1
Dante Gabriel Rossetti	Sudden Light	1863	Then, now,--perchance again!	wswsws	6	1
Dante Gabriel Rossetti	Sudden Light	1863	O round mine eyes your tresses shake!	wswswsws	8	1
Dante Gabriel Rossetti	Sudden Light	1863	Shall we not lie as we have lain	wswswsws	8	1
Dante Gabriel Rossetti	Sudden Light	1863	Thus for Love's sake,	wsws	4	1
Dante Gabriel Rossetti	Sudden Light	1863	And sleep, and wake, yet never break the chain?	wswswswsws	10	1
Christina Rossetti	The Lowest Place	1866	Give me the lowest place: not that I dare	wswswswsws	10	1
Christina Rossetti	The Lowest Place	1866	Ask for that lowest place, but Thou hast died	wswswswsws	10	1
Christina Rossetti	The Lowest Place	1866	That I might live and share	wswsws	6	1
Christina Rossetti	The Lowest Place	1866	Thy glory by Thy side.	wswsws	6	1
Christina Rossetti	The Lowest Place	1866	Give me the lowest place: or if for me	wswswswsws	10	1
Christina Rossetti	The Lowest Place	1866	That lowest place too high, make one more low	wswswswsws	10	1
Christina Rossetti	The Lowest Place	1866	Where I may sit and see	wswsws	6	1
Christina Rossetti	The Lowest Place	1866	My God and love Thee so.	wswsws	6	1
William Shakespeare	Sonnet 18	1609	Shall I compare thee to a summer's day?	wswswswsws	10	1
William Shakespeare	Sonnet 18	1609	Thou art more lovely and more temperate:	wswswswsws	10	1
William Shakespeare	Sonnet 18	1609	Rough winds do shake the darling buds of May,	wswswswsws	10	1
William Shakespeare	Sonnet 18	1609	And summer's lease hath all too short a date;	wswswswsws	10	1
William Shakespeare	Sonnet 18	1609	Sometimes too hot the eye of heaven shines,	wswswswsws	10	1
William Shakespeare	Sonnet 18	1609	And often is his gold complexion dimmed;	wswswswsws	10	1
William Shakespeare	Sonnet 18	1609	And every fair from fair sometimes declines,	wswswswsws	10	1
William Shakespeare	Sonnet 18	1609	By chance or nature's changing course untrimmed;	wswswswsws	10	1
William Shakespeare	Sonnet 18	1609	But thy eternal summer shall not fade,	wswswswsws	10	1
William Shakespeare	Sonnet 18	1609	Nor lose possession of that fair thou ow'st;	wswswswsws	10	1
William Shakespeare	Sonnet 18	1609	Nor shall death brag thou wand'rest in his shade,	wswswswsws	10	1
William Shakespeare	Sonnet 18	1609	When in eternal lines to Time thou grow'st;	wswswswsws	10	1
William Shakespeare	Sonnet 18	1609	So long as men can breathe, or eyes can see,	wswswswsws	10	1
William Shakespeare	Sonnet 18	1609	So long lives this, and this gives life to thee.	wswswswsws	10	1
William Shakespeare	Sonnet 29	1609	When, in disgrace with fortune and men's eyes,	wswswswsws	10	1
William Shakespeare	Sonnet 29	1609	I all alone beweep my outcast state,	wswswswsws	10	1
William Shakespeare	Sonnet 29	1609	And trouble deaf heaven with my bootless cries,	wswswswsws	10	1
William Shakespeare	Sonnet 29	1609	And look upon myself, and curse my fate,	wswswswsws	10	1
William Shakespeare	Sonnet 29	1609	Wishing me like to one more rich in hope,	wswswswsws	10	1
William Shakespeare	Sonnet 29	1609	Featured like him, like him with friends possessed,	wswswswsws	10	1
William Shakespeare	Sonnet 29	1609	Desiring this man's art and that man's scope,	wswswswsws	10	1
William Shakespeare	Sonnet 29	1609	With what I most enjoy contented least;	wswswswsws	10	1
William Shakespeare	Sonnet 29	1609	Yet in these thoughts myself almost despising,	wswswswsws	10	1
William Shakespeare	Sonnet 29	1609	Haply I think on thee--and then my state,	wswswswsws	10	1
William Shakespeare	Sonnet 29	1609	Like to the lark at break of day arising	wswswswsws	10	1
William Shakespeare	Sonnet 29	1609	From sullen earth, sings hymns at heaven's gate;	wswswswsws	10	1
William Shakespeare	Sonnet 29	1609	For thy sweet love remembered such wealth brings	wswswswsws	10	1
William Shakespeare	Sonnet 29	1609	That then I scorn to change my state with kings.	wswswswsws	10	1
William Shakespeare	Sonnet 73	1609	That time of year thou mayst in me behold	wswswswsws	10	1
William Shakespeare	Sonnet 73	1609	When yellow leaves, or none, or few, do hang	wswswswsws	10	1
William Shakespeare	Sonnet 73	1609	Upon those boughs which shake against the cold,	wswswswsws	10	1
William Shakespeare	Sonnet 73	1609	Bare ruined choirs, where late the sweet birds sang.	wswswswsws	10	1
William Shakespeare	Sonnet 73	1609	In me thou seest the twilight of such day	wswswswsws	10	1
William Shakespeare	Sonnet 73	1609	As after sunset fadeth in the west;	wswswswsws	10	1
William Shakespeare	Sonnet 73	1609	Which by and by black night doth take away,	wswswswsws	10	1
William Shakespeare	Sonnet 73	1609	Death's second self, that seals up all in rest.	wswswswsws	10	1
William Shakespeare	Sonnet 73	1609	In me thou seest the glowing of such fire,	wswswswsws	10	1
William Shakespeare	Sonnet 73	1609	That on the ashes of his youth doth lie,	wswswswsws	10	1
William Shakespeare	Sonnet 73	1609	As the deathbed whereon it must expire,	wswswswsws	10	1
William Shakespeare	Sonnet 73	1609	Consumed with that which it was nourished by.	wswswswsws	10	1
William Shakespeare	Sonnet 73	1609	This thou perceiv'st, which makes thy love more strong,	wswswswsws	10	1
William Shakespeare	Sonnet 73	1609	To love that well which thou must leave ere long.	wswswswsws	10	1
William Shakespeare	Chorus (from Henry the Fifth III.i.1-17)	1599	Thus with imagined wing our swift scene flies,	wswswswsws	10	1
William Shakespeare	Chorus (from Henry the Fifth III.i.1-17)	1599	In motion of no less celerity	wswswswsws	10	1
William Shakespeare	Chorus (from Henry the Fifth III.i.1-17)	1599	Than that of thought. Suppose that you have seen	wswswswsws	10	1
William Shakespeare	Chorus (from Henry the Fifth III.i.1-17)	1599	The well-appointed king at Hampton pier	wswswswsws	10	1
William Shakespeare	Chorus (from Henry the Fifth III.i.1-17)	1599	Embark his royalty; and his brave fleet	wswswswsws	10	1
William Shakespeare	Chorus (from Henry the Fifth III.i.1-17)	1599	With silken streamers the young Phoebus fanning.	wswswswsws	10	1
William Shakespeare	Chorus (from Henry the Fifth III.i.1-17)	1599	Play with your fancies, and in them behold	wswswswsws	10	1
William Shakespeare	Chorus (from Henry the Fifth III.i.1-17)	1599	Upon the hempen tackle shipboys climbing:	wswswswsws	10	1
William Shakespeare	Chorus (from Henry the Fifth III.i.1-17)	1599	Hear the shrill whistle which doth order give	wswswswsws	10	1
William Shakespeare	Chorus (from Henry the Fifth III.i.1-17)	1599	To sounds confused; behold the threaden sails,	wswswswsws	10	1
William Shakespeare	Chorus (from Henry the Fifth III.i.1-17)	1599	Borne with the invisible and creeping wind,	wswswswsws	10	1
William Shakespeare	Chorus (from Henry the Fifth III.i.1-17)	1599	Draw the huge bottoms through the furrowed sea,	wswswswsws	10	1
William Shakespeare	Chorus (from Henry the Fifth III.i.1-17)	1599	Breasting the lofty surge. O, do but think	wswswswsws	10	1
William Shakespeare	Chorus (from Henry the Fifth III.i.1-17)	1599	You stand upon the rivage and behold	wswswswsws	10	1
William Shakespeare	Chorus (from Henry the Fifth III.i.1-17)	1599	A city on the inconstant billows dancing;	wswswswsws	10	1
William Shakespeare	Chorus (from Henry the Fifth III.i.1-17)	1599	For so appears this fleet majestical,	wswswswsws	10	1
William Shakespeare	Chorus (from Henry the Fifth III.i.1-17)	1599	Holding due course to Harfleur. Follow, follow!	wswswswsws	10	1
William Shakespeare	Full Fathom Five (from The Tempest)	1611	Full fathom five thy father lies;	wswswsws	8	1
William Shakespeare	Full Fathom Five (from The Tempest)	1611	Of his bones are coral made;	wswswsws	8	1
William Shakespeare	Full Fathom Five (from The Tempest)	1611	Those are pearls that were his eyes:	wswswsws	8	1
William Shakespeare	Full Fathom Five (from The Tempest)	1611	Nothing of him that doth fade,	wswswsws	8	1
William Shakespeare	Full Fathom Five (from The Tempest)	1611	But doth suffer a sea change	wswswsws	8	1
William Shakespeare	Full Fathom Five (from The Tempest)	1611	Into something rich and strange.	wswswsws	8	1
William Shakespeare	Full Fathom Five (from The Tempest)	1611	Sea nymphs hourly ring his knell:	wswswsws	8	1
William Shakespeare	Full Fathom Five (from The Tempest)	1611	Ding-dong.	ss	2	1
William Shakespeare	Full Fathom Five (from The Tempest)	1611	Hark! Now I hear them: Ding-dong, bell.	wswswsws	8	1
William Shakespeare	Juliet's Soliloquy (from Romeo and Juliet III.ii.1-25)	1596	Gallop apace, you fiery-footed steeds,	wswswswsws	10	1
William Shakespeare	Juliet's Soliloquy (from Romeo and Juliet III.ii.1-25)	1596	Towards Phoebus' lodging! Such a wagoner	wswswswsws	10	1
William Shakespeare	Juliet's Soliloquy (from Romeo and Juliet III.ii.1-25)	1596	As Phaeton would whip you to the west	wswswswsws	10	1
William Shakespeare	Juliet's Soliloquy (from Romeo and Juliet III.ii.1-25)	1596	And bring in cloudy night immediately.	wswswswsws	10	1
William Shakespeare	Juliet's Soliloquy (from Romeo and Juliet III.ii.1-25)	1596	Spread thy close curtain, love-performing night,	wswswswsws	10	1
William Shakespeare	Juliet's Soliloquy (from Romeo and Juliet III.ii.1-25)	1596	That runaways' eyes may wink, and Romeo	wswswswsws	10	1
William Shakespeare	Juliet's Soliloquy (from Romeo and Juliet III.ii.1-25)	1596	Leap to these arms untalked of and unseen.	wswswswsws	10	1
William Shakespeare	Juliet's Soliloquy (from Romeo and Juliet III.ii.1-25)	1596	Lovers can see to do their amorous rites	wswswswsws	10	1
William Shakespeare	Juliet's Soliloquy (from Romeo and Juliet III.ii.1-25)	1596	By their own beauties; or, if love be blind,	wswswswsws	10	1
William Shakespeare	Juliet's Soliloquy (from Romeo and Juliet III.ii.1-25)	1596	It best agrees with night. Come, civil night,	wswswswsws	10	1
William Shakespeare	Juliet's Soliloquy (from Romeo and Juliet III.ii.1-25)	1596	Thou sober-suited matron all in black,	wswswswsws	10	1
William Shakespeare	Juliet's Soliloquy (from Romeo and Juliet III.ii.1-25)	1596	And learn me how to lose a winning match,	wswswswsws	10	1
William Shakespeare	Juliet's Soliloquy (from Romeo and Juliet III.ii.1-25)	1596	Played for a pair of stainless maidenhoods.	wswswswsws	10	1
William Shakespeare	Juliet's Soliloquy (from Romeo and Juliet III.ii.1-25)	1596	Hood my unmanned blood, bating in my cheeks,	wswswswsws	10	1
William Shakespeare	Juliet's Soliloquy (from Romeo and Juliet III.ii.1-25)	1596	With thy black mantle till strange love grow bold,	wswswswsws	10	1
William Shakespeare	Juliet's Soliloquy (from Romeo and Juliet III.ii.1-25)	1596	Think true love acted simple modesty.	wswswswsws	10	1
William Shakespeare	Juliet's Soliloquy (from Romeo and Juliet III.ii.1-25)	1596	Come, night; come, Romeo; come, thou day in night;	wswswswsws	10	1
William Shakespeare	Juliet's Soliloquy (from Romeo and Juliet III.ii.1-25)	1596	For thou wilt lie upon the wings of night	wswswswsws	10	1
William Shakespeare	Juliet's Soliloquy (from Romeo and Juliet III.ii.1-25)	1596	Whiter than new snow upon a Raven's back.	wswswswsws	10	1
William Shakespeare	Juliet's Soliloquy (from Romeo and Juliet III.ii.1-25)	1596	Come, gentle night; come, loving, black-browed night;	wswswswsws	10	1
William Shakespeare	Juliet's Soliloquy (from Romeo and Juliet III.ii.1-25)	1596	Give me my Romeo; and, when he shall die,	wswswswsws	10	1
William Shakespeare	Juliet's Soliloquy (from Romeo and Juliet III.ii.1-25)	1596	Take him and cut him out in little stars,	wswswswsws	10	1
William Shakespeare	Juliet's Soliloquy (from Romeo and Juliet III.ii.1-25)	1596	And he will make the face of heaven so fine	wswswswsws	10	1
William Shakespeare	Juliet's Soliloquy (from Romeo and Juliet III.ii.1-25)	1596	That all the world will be in love with night	wswswswsws	10	1
William Shakespeare	Juliet's Soliloquy (from Romeo and Juliet III.ii.1-25)	1596	And pay no worship to the garish sun.	wswswswsws	10	1
William Shakespeare	Lear on the Heath (from King Lear III.ii.1-9)	1605	Blow, winds, and crack your cheeks. Rage, blow.	wswswswsws	10	1
William Shakespeare	Lear on the Heath (from King Lear III.ii.1-9)	1605	You cataracts and hurricanoes, spout	wswswswsws	10	1
William Shakespeare	Lear on the Heath (from King Lear III.ii.1-9)	1605	Till you have drenched our steeples, drowned the cocks.	wswswswsws	10	1
William Shakespeare	Lear on the Heath (from King Lear III.ii.1-9)	1605	You sulph'rous and thought-executing fires,	wswswswsws	10	1
William Shakespeare	Lear on the Heath (from King Lear III.ii.1-9)	1605	Vaunt-couriers of oak-cleaving thunderbolts,	wswswswsws	10	1
William Shakespeare	Lear on the Heath (from King Lear III.ii.1-9)	1605	Singe my white head. And thou, all-shaking thunder,	wswswswsws	10	1
William Shakespeare	Lear on the Heath (from King Lear III.ii.1-9)	1605	Strike flat the thick rotundity of the world,	wswswswsws	10	1
